Code,Name,Close,Volume,VolumeTotal,Amount,AmountTotal,Market,ChangesRatio
005930,삼성전자,269000.0,21010910.0,30033115.0,5651934790000.0,8078907935000.0,KOSPI,-0.19
000660,SK하이닉스,1853000.0,4375585.0,6810650.0,8107959005000.0,12620134450000.0,KOSPI,-0.16
005935,삼성전자우,203000.0,3460446.0,3460446.0,702470538000.0,702470538000.0,KOSPI,2.78
402340,SK스퀘어,1135000.0,540428.0,758816.0,613385780000.0,861256160000.0,KOSPI,-0.26
009150,삼성전기,1400000.0,551943.0,882167.0,772720200000.0,1235033800000.0,KOSPI,-0.28
373220,LG에너지솔루션,365000.0,404580.0,496729.0,147671700000.0,181306085000.0,KOSPI,-1.62
005380,현대차,389000.0,600281.0,827689.0,233509309000.0,321971021000.0,KOSPI,0.26
207940,삼성바이오로직스,1423000.0,60397.0,70477.0,85944931000.0,100288771000.0,KOSPI,-2.0
032830,삼성생명,309500.0,430627.0,493823.0,133279056500.0,152838218500.0,KOSPI,1.98
028260,삼성물산,379500.0,470107.0,563767.0,178405606500.0,213949576500.0,KOSPI,0.93
105560,KB금융,173400.0,1305951.0,1415777.0,226451903400.0,245495731800.0,KOSPI,0.81
034020,두산에너빌리티,89900.0,2922572.0,5826272.0,262739222800.0,523781852800.0,KOSPI,-1.96
012450,한화에어로스페이스,1067000.0,181425.0,213417.0,193580475000.0,227715939000.0,KOSPI,1.91
055550,신한지주,110300.0,1398309.0,1540480.0,154233482700.0,169914944000.0,KOSPI,-0.27
000270,기아,127000.0,852205.0,943352.0,108230035000.0,119805704000.0,KOSPI,0.16
329180,HD현대중공업,453500.0,798805.0,1030413.0,362258067500.0,467292295500.0,KOSPI,-2.16
006400,삼성SDI,561000.0,503271.0,869073.0,282335031000.0,487549953000.0,KOSPI,-2.26
034730,SK,612000.0,199536.0,237336.0,122116032000.0,145249632000.0,KOSPI,1.66
068270,셀트리온,180800.0,739053.0,873836.0,133620782400.0,157989548800.0,KOSPI,-1.26
012330,현대모비스,415500.0,379924.0,470212.0,157858422000.0,195373086000.0,KOSPI,-0.48
086790,하나금융지주,135300.0,996421.0,1059141.0,134815761300.0,143301777300.0,KOSPI,0.97
066570,LG전자,206500.0,661364.0,1315669.0,136571666000.0,271685648500.0,KOSPI,0.98
035420,NAVER,208000.0,867123.0,1174380.0,180361584000.0,244271040000.0,KOSPI,-0.95
010120,LS ELECTRIC,206000.0,466643.0,834607.0,96128458000.0,171929042000.0,KOSPI,-2.6
000810,삼성화재,647000.0,190074.0,200751.0,122977878000.0,129885897000.0,KOSPI,0.94
298040,효성중공업,2891000.0,28038.0,42195.0,81057858000.0,121985745000.0,KOSPI,-1.36
267260,HD현대일렉트릭,746000.0,134963.0,166851.0,100682398000.0,124470846000.0,KOSPI,-0.67
005490,POSCO홀딩스,339000.0,363224.0,479016.0,123132936000.0,162386424000.0,KOSPI,0.59
042660,한화오션,85500.0,954300.0,1664618.0,81592650000.0,142324839000.0,KOSPI,-2.95
069500,KODEX 200,111865.0,23779765.0,23779765.0,2660123411725.0,2660123411725.0,KOSPI,-0.21
096770,SK이노베이션,153100.0,2884492.0,5689109.0,441615725200.0,871002587900.0,KOSPI,-0.26
010130,고려아연,1224000.0,31291.0,38417.0,38300184000.0,47022408000.0,KOSPI,-0.24
316140,우리금융지주,34000.0,3811303.0,4125287.0,129584302000.0,140259758000.0,KOSPI,1.49
009540,HD한국조선해양,351500.0,263715.0,293037.0,92695822500.0,103002505500.0,KOSPI,-1.26
042700,한미반도체,253000.0,2327335.0,3276177.0,588815755000.0,828872781000.0,KOSPI,1.0
000150,두산,1322000.0,98896.0,121893.0,130740512000.0,161142546000.0,KOSPI,1.77
138040,메리츠금융지주,127400.0,304461.0,336595.0,38788331400.0,42882203000.0,KOSPI,1.92
015760,한국전력,32750.0,2281555.0,3079190.0,74720926250.0,100843472500.0,KOSPI,-2.96
360750,TIGER 미국S&P500,25425.0,45882335.0,45882335.0,1166558367375.0,1166558367375.0,KOSPI,-0.14
051910,LG화학,280500.0,432149.0,521506.0,121217794500.0,146282433000.0,KOSPI,-1.58
011200,HMM,20850.0,1198243.0,1590737.0,24983366550.0,33166866450.0,KOSPI,0.0
017670,SK텔레콤,90400.0,1059228.0,1479679.0,95754211200.0,133762981600.0,KOSPI,-0.99
267250,HD현대,245500.0,279020.0,312335.0,68499410000.0,76678242500.0,KOSPI,-3.73
006800,미래에셋증권,34750.0,2200084.0,2631327.0,76452919000.0,91438613250.0,KOSPI,-0.86
010140,삼성중공업,21350.0,3377347.0,4813427.0,72106358450.0,102766666450.0,KOSPI,-1.16
003550,LG,118000.0,492859.0,559091.0,58157362000.0,65972738000.0,KOSPI,-0.92
018260,삼성에스디에스,227000.0,293698.0,400840.0,66669446000.0,90990680000.0,KOSPI,1.11
033780,KT&G,169100.0,341777.0,368383.0,57794490700.0,62293565300.0,KOSPI,0.42
010950,S-Oil,154900.0,1055828.0,1544107.0,163547757200.0,239182174300.0,KOSPI,-6.63
003670,포스코퓨처엠,193000.0,429077.0,607967.0,82811861000.0,117337631000.0,KOSPI,0.47
024110,기업은행,20500.0,1155279.0,1319615.0,23683219500.0,27052107500.0,KOSPI,-0.49
035720,카카오,34900.0,1744306.0,1744306.0,60876279400.0,60876279400.0,KOSPI,-0.43
086280,현대글로비스,204000.0,219435.0,249009.0,44764740000.0,50797836000.0,KOSPI,0.74
079550,LIG디펜스앤에어로스페이스,680000.0,126418.0,166696.0,85964240000.0,113353280000.0,KOSPI,1.49
000720,현대건설,131200.0,662837.0,1014226.0,86964214400.0,133066451200.0,KOSPI,-1.8
272210,한화시스템,72400.0,344264.0,495626.0,24924713600.0,35883322400.0,KOSPI,1.83
064350,현대로템,123900.0,493409.0,639179.0,61133375100.0,79194278100.0,KOSPI,-1.74
278470,에이피알,361000.0,305675.0,472286.0,110348675000.0,170495246000.0,KOSPI,-2.04
011070,LG이노텍,557000.0,153859.0,238777.0,85699463000.0,132998789000.0,KOSPI,0.72
030200,KT,52000.0,728129.0,904455.0,37862708000.0,47031660000.0,KOSPI,-2.07
047810,한국항공우주,133100.0,341853.0,423995.0,45500634300.0,56433734500.0,KOSPI,3.1
005830,DB손해보험,186200.0,261394.0,296373.0,48671562800.0,55184652600.0,KOSPI,0.05
133690,TIGER 미국나스닥100,174540.0,6106401.0,6106401.0,1065811230540.0,1065811230540.0,KOSPI,-0.25
078930,GS,117900.0,858234.0,1014714.0,101185788600.0,119634780600.0,KOSPI,-3.44
003490,대한항공,29550.0,4285655.0,4285655.0,126641105250.0,126641105250.0,KOSPI,-0.84
307950,현대오토에버,394500.0,59974.0,96163.0,23659743000.0,37936303500.0,KOSPI,0.51
071050,한국금융지주,193400.0,207356.0,234198.0,40102650400.0,45293893200.0,KOSPI,0.31
102110,TIGER 200,112150.0,14664658.0,14664658.0,1644641394700.0,1644641394700.0,KOSPI,-0.22
443060,HD현대마린솔루션,229500.0,236267.0,300738.0,54223276500.0,69019371000.0,KOSPI,9.03
323410,카카오뱅크,21350.0,1613451.0,1849337.0,34447178850.0,39483344950.0,KOSPI,-1.16
396500,TIGER 반도체TOP10,38220.0,13036234.0,13036234.0,498244863480.0,498244863480.0,KOSPI,0.24
047050,포스코인터내셔널,57300.0,602529.0,903604.0,34524911700.0,51776509200.0,KOSPI,-1.21
006260,LS,321500.0,134585.0,189463.0,43269077500.0,60912354500.0,KOSPI,-2.58
379800,KODEX 미국S&P500,23115.0,24912191.0,24912191.0,575845294965.0,575845294965.0,KOSPI,-0.11
028050,삼성E&A,50400.0,1804840.0,1804840.0,90963936000.0,90963936000.0,KOSPI,-0.79
005940,NH투자증권,26300.0,1250411.0,1337935.0,32885809300.0,35187690500.0,KOSPI,-0.94
259960,크래프톤,208500.0,114449.0,127928.0,23862616500.0,26672988000.0,KOSPI,-0.24
003230,삼양식품,1264000.0,41910.0,77221.0,52974240000.0,97607344000.0,KOSPI,-0.08
180640,한진칼,136900.0,184987.0,227670.0,25324720300.0,31168023000.0,KOSPI,-4.6
379810,KODEX 미국나스닥100,26095.0,24801000.0,24801000.0,647182095000.0,647182095000.0,KOSPI,-0.27
0126Z0,삼성에피스홀딩스,348500.0,45054.0,65731.0,15701319000.0,22907253500.0,KOSPI,0.14
007660,이수페타시스,113000.0,546522.0,759111.0,61756986000.0,85779543000.0,KOSPI,0.62
047040,대우건설,19750.0,8365285.0,8365285.0,165214378750.0,165214378750.0,KOSPI,1.54
090430,아모레퍼시픽,138500.0,163468.0,202001.0,22640318000.0,27977138500.0,KOSPI,0.14
488770,KODEX 머니마켓액티브,105480.0,748416.0,748416.0,78942919680.0,78942919680.0,KOSPI,0.01
278530,KODEX 200TR,40540.0,657273.0,657273.0,26645847420.0,26645847420.0,KOSPI,-0.15
161390,한국타이어앤테크놀로지,63100.0,530140.0,558334.0,33451834000.0,35230875400.0,KOSPI,0.0
016360,삼성증권,87400.0,490040.0,600352.0,42829496000.0,52470764800.0,KOSPI,0.23
000500,가온전선,250000.0,368529.0,832969.0,92132250000.0,208242250000.0,KOSPI,-5.84
000880,한화,138600.0,123352.0,154186.0,17096587200.0,21370179600.0,KOSPI,-2.39
352820,하이브,171300.0,234206.0,310960.0,40119487800.0,53267448000.0,KOSPI,-1.66
039490,키움증권,274500.0,133856.0,148589.0,36743472000.0,40787680500.0,KOSPI,0.37
064400,LG씨엔에스,72300.0,534764.0,534764.0,38663437200.0,38663437200.0,KOSPI,0.28
021240,코웨이,96200.0,158125.0,171173.0,15211625000.0,16466842600.0,KOSPI,-1.64
009830,한화솔루션,30250.0,2583996.0,2583996.0,78165879000.0,78165879000.0,KOSPI,-1.79
267270,HD건설기계,141200.0,265460.0,332194.0,37482952000.0,46905792800.0,KOSPI,-1.26
377300,카카오페이,48450.0,457727.0,616487.0,22176873150.0,29868795150.0,KOSPI,3.19
459580,KODEX CD금리액티브(합성),1074490.0,724045.0,724045.0,777979112050.0,777979112050.0,KOSPI,0.03
326030,SK바이오팜,83400.0,215020.0,344241.0,17932668000.0,28709699400.0,KOSPI,-0.48
005387,현대차2우B,183400.0,69114.0,69114.0,12675507600.0,12675507600.0,KOSPI,-0.7
032640,LG유플러스,14760.0,1204043.0,1312330.0,17771674680.0,19369990800.0,KOSPI,-1.01
128940,한미약품,481500.0,130632.0,187002.0,62899308000.0,90041463000.0,KOSPI,-2.63
498400,KODEX 200타겟위클리커버드콜,21170.0,6518992.0,6518992.0,138007060640.0,138007060640.0,KOSPI,-0.05
241560,두산밥캣,63000.0,180532.0,200500.0,11373516000.0,12631500000.0,KOSPI,-0.94
062040,산일전기,196200.0,521342.0,821240.0,102287300400.0,161127288000.0,KOSPI,-6.79
091160,KODEX 반도체,136920.0,1737124.0,1737124.0,237847018080.0,237847018080.0,KOSPI,0.97
175330,JB금융지주,31450.0,826840.0,869555.0,26004118000.0,27347504750.0,KOSPI,1.13
001440,대한전선,29700.0,2623411.0,2623411.0,77915306700.0,77915306700.0,KOSPI,-4.5
000100,유한양행,78900.0,409069.0,463115.0,32275544100.0,36539773500.0,KOSPI,-1.37
122630,KODEX 레버리지,115000.0,18159253.0,18159253.0,2088314095000.0,2088314095000.0,KOSPI,-0.5
0167A0,SOL AI반도체TOP2플러스,18175.0,10641077.0,10641077.0,193401574475.0,193401574475.0,KOSPI,-0.11
381180,TIGER 미국필라델피아반도체나스닥,41390.0,711290.0,711290.0,29440293100.0,29440293100.0,KOSPI,-0.24
052690,한전기술,145000.0,755727.0,1632220.0,109580415000.0,236671900000.0,KOSPI,1.33
029780,삼성카드,45600.0,160413.0,183286.0,7314832800.0,8357841600.0,KOSPI,-0.76
088350,한화생명,5980.0,4318466.0,4318466.0,25824426680.0,25824426680.0,KOSPI,4.73
353200,대덕전자,102500.0,959120.0,959120.0,98309800000.0,98309800000.0,KOSPI,-3.39
000990,DB하이텍,115200.0,2344604.0,3074350.0,270098380800.0,354165120000.0,KOSPI,3.32
066970,엘앤에프,123100.0,701853.0,1180669.0,86398104300.0,145340353900.0,KOSPI,-3.07
229200,KODEX 코스닥150,14365.0,31938216.0,31938216.0,458792472840.0,458792472840.0,KOSPI,1.74
138930,BNK금융지주,15610.0,1890715.0,2142508.0,29514061150.0,33444549880.0,KOSPI,0.58
271560,오리온,120100.0,100912.0,110753.0,12119531200.0,13301435300.0,KOSPI,0.08
088980,맥쿼리인프라,9860.0,1340218.0,1340218.0,13214549480.0,13214549480.0,KOSPI,-0.1
454910,두산로보틱스,71900.0,469338.0,469338.0,33745402200.0,33745402200.0,KOSPI,-0.69
310970,TIGER MSCI Korea TR,50095.0,5764.0,5764.0,288747580.0,288747580.0,KOSPI,0.21
011790,SKC,92100.0,256019.0,412251.0,23579349900.0,37968317100.0,KOSPI,0.11
148020,RISE 200,112690.0,857225.0,857225.0,96600685250.0,96600685250.0,KOSPI,-0.24
004020,현대제철,33850.0,771345.0,1120655.0,26110028250.0,37934171750.0,KOSPI,0.59
036570,NC,209500.0,204024.0,226870.0,42743028000.0,47529265000.0,KOSPI,-0.48
034220,LG디스플레이,8970.0,3733482.0,3733482.0,33489333540.0,33489333540.0,KOSPI,0.22
051900,LG생활건강,295000.0,69884.0,77433.0,20615780000.0,22842735000.0,KOSPI,1.2
005385,현대차우,185000.0,44600.0,44600.0,8251000000.0,8251000000.0,KOSPI,-0.75
001450,현대해상,50400.0,360198.0,447255.0,18153979200.0,22541652000.0,KOSPI,2.86
002380,KCC,495000.0,46394.0,50543.0,22965030000.0,25018785000.0,KOSPI,-1.59
0162Z0,RISE 삼성전자SK하이닉스채권혼합50,13815.0,4710287.0,4710287.0,65072614905.0,65072614905.0,KOSPI,0.0
458730,TIGER 미국배당다우존스,14445.0,1555182.0,1555182.0,22464603990.0,22464603990.0,KOSPI,-0.31
395160,KODEX AI반도체TOP2플러스,41415.0,3312694.0,3312694.0,137195222010.0,137195222010.0,KOSPI,0.1
010060,OCI홀딩스,221500.0,206570.0,368480.0,45755255000.0,81618320000.0,KOSPI,-2.21
082740,한화엔진,48350.0,817423.0,1277895.0,39522402050.0,61786223250.0,KOSPI,-1.63
411060,ACE KRX금현물,26800.0,1015277.0,1015277.0,27209423600.0,27209423600.0,KOSPI,0.79
360200,ACE 미국S&P500,25700.0,604927.0,604927.0,15546623900.0,15546623900.0,KOSPI,-0.17
0043B0,TIGER 머니마켓액티브,103625.0,96353.0,96353.0,9984579625.0,9984579625.0,KOSPI,0.03
008930,한미사이언스,55100.0,497443.0,692406.0,27409109300.0,38151570600.0,KOSPI,-1.61
001040,CJ,127700.0,159868.0,175853.0,20415143600.0,22456428100.0,KOSPI,-2.15
395270,HANARO Fn K-반도체,59090.0,979266.0,979266.0,57864827940.0,57864827940.0,KOSPI,0.0
381170,TIGER 미국테크TOP10 INDXX,29970.0,1538135.0,1538135.0,46097905950.0,46097905950.0,KOSPI,-0.4
018880,한온시스템,3555.0,3740012.0,3740012.0,13295742660.0,13295742660.0,KOSPI,1.14
004170,신세계,385500.0,128717.0,155555.0,49620403500.0,59966452500.0,KOSPI,-1.53
233740,KODEX 코스닥150레버리지,7230.0,81640412.0,81640412.0,590260178760.0,590260178760.0,KOSPI,3.8
423160,KODEX KOFR금리액티브(합성),110740.0,73828.0,73828.0,8175712720.0,8175712720.0,KOSPI,0.0
357870,TIGER CD금리투자KIS(합성),58045.0,131269.0,131269.0,7619509105.0,7619509105.0,KOSPI,0.03
273130,KODEX 종합채권(AA-이상)액티브,109740.0,27319.0,27319.0,2997987060.0,2997987060.0,KOSPI,-0.07
102780,KODEX 삼성그룹,26425.0,235617.0,235617.0,6226179225.0,6226179225.0,KOSPI,-0.66
367380,ACE 미국나스닥100,30000.0,1026528.0,1026528.0,30795840000.0,30795840000.0,KOSPI,-0.27
103590,일진전기,70700.0,177823.0,384554.0,12572086100.0,27187967800.0,KOSPI,-2.62
036460,한국가스공사,36500.0,337872.0,490580.0,12332328000.0,17906170000.0,KOSPI,0.97
022100,포스코DX,22150.0,767654.0,1043647.0,17003536100.0,23116781050.0,KOSPI,1.14
161890,한국콜마,139400.0,320312.0,568874.0,44651492800.0,79301035600.0,KOSPI,-0.64
336260,두산퓨얼셀,50100.0,1286436.0,3217427.0,64450443600.0,161193092700.0,KOSPI,-7.05
375500,DL이앤씨,83900.0,543365.0,543365.0,45588323500.0,45588323500.0,KOSPI,3.33
487240,KODEX AI전력핵심설비,36780.0,3038210.0,3038210.0,111745363800.0,111745363800.0,KOSPI,-1.92
111770,영원무역,72500.0,94394.0,103200.0,6843565000.0,7482000000.0,KOSPI,0.0
028670,팬오션,5970.0,3642822.0,3642822.0,21747647340.0,21747647340.0,KOSPI,-0.67
011780,금호석유화학,126800.0,105678.0,120062.0,13399970400.0,15223861600.0,KOSPI,-2.46
006360,GS건설,37250.0,1712423.0,1712423.0,63787756750.0,63787756750.0,KOSPI,4.78
023530,롯데쇼핑,111700.0,146572.0,181200.0,16372092400.0,20240040000.0,KOSPI,0.72
035250,강원랜드,14690.0,334792.0,368265.0,4918094480.0,5409812850.0,KOSPI,0.14
