Code,Close,Volume,Amount,Market,ChangesRatio
411420,26180.0,24298.0,636121640.0,KOSPI,4.95
486830,53135.0,3465.0,184112775.0,KOSPI,0.02
0176E0,10205.0,11917.0,121612985.0,KOSPI,9.97
007540,43400.0,4850.0,210490000.0,KOSPI,1.28
024090,10920.0,1130.0,12339600.0,KOSPI,-0.82
354500,12220.0,345172.0,4218001840.0,KOSPI,13.57
002390,8960.0,19431.0,174101760.0,KOSPI,1.13
325010,41000.0,65276.0,2676316000.0,KOSPI,21.61
114820,105050.0,6336.0,665596800.0,KOSPI,0.26
0074K0,15455.0,107573.0,1662540715.0,KOSPI,17.62
107590,52900.0,278.0,14706200.0,KOSPI,-0.19
037560,1579.0,144757.0,228571303.0,KOSPI,5.76
005800,13580.0,2753.0,37385740.0,KOSPI,1.65
267290,20650.0,7231.0,149320150.0,KOSPI,2.74
214390,5090.0,21140.0,107602600.0,KOSPI,1.6
214420,5050.0,93998.0,474689900.0,KOSPI,9.19
570106,48415.0,208.0,10070320.0,KOSPI,4.85
350520,3265.0,22726.0,74200390.0,KOSPI,0.62
464310,14295.0,31055.0,443931225.0,KOSPI,4.76
210540,10800.0,39277.0,424191600.0,KOSPI,3.65
089470,3715.0,63568.0,236155120.0,KOSPI,3.34
0080Y0,9170.0,1156493.0,10605040810.0,KOSPI,12.65
464930,21080.0,9072.0,191237760.0,KOSPI,0.76
012610,2835.0,252267.0,715176945.0,KOSPI,8.21
0199C0,9035.0,1093916.0,9883531060.0,KOSPI,2.09
0174B0,14115.0,238137.0,3361303755.0,KOSPI,23.6
463680,22095.0,42118.0,930597210.0,KOSPI,5.26
328370,37080.0,1162.0,43086960.0,KOSPI,16.92
399110,20850.0,23198.0,483678300.0,KOSPI,1.07
001360,1239.0,601372.0,745099908.0,KOSPI,5.0
081000,8200.0,30058.0,246475600.0,KOSPI,4.33
488500,13020.0,77795.0,1012890900.0,KOSPI,-0.65
009270,1008.0,265252.0,267374016.0,KOSPI,2.44
309230,31040.0,8713.0,270451520.0,KOSPI,-0.62
014280,3930.0,30234.0,118819620.0,KOSPI,6.22
002620,7210.0,3305.0,23829050.0,KOSPI,3.89
034590,26250.0,673.0,17666250.0,KOSPI,0.96
447620,15710.0,48005.0,754158550.0,KOSPI,1.29
491230,52360.0,18622.0,975047920.0,KOSPI,-0.01
0005D0,11930.0,600386.0,7162604980.0,KOSPI,10.87
261270,7815.0,97001.0,758062815.0,KOSPI,0.71
0135Y0,100330.0,32.0,3210560.0,KOSPI,0.16
002780,782.0,1407528.0,1100686896.0,KOSPI,4.27
0122W0,50880.0,2845.0,144753600.0,KOSPI,0.04
078000,12300.0,4001.0,49212300.0,KOSPI,1.32
139220,6645.0,1320853.0,8777068185.0,KOSPI,11.49
332940,47280.0,866.0,40944480.0,KOSPI,22.66
0036R0,19350.0,33536.0,648921600.0,KOSPI,5.16
009070,3770.0,123324.0,464931480.0,KOSPI,6.2
011280,1596.0,42860.0,68404560.0,KOSPI,1.53
008970,1077.0,640836.0,690180372.0,KOSPI,7.49
001520,1043.0,304696.0,317797928.0,KOSPI,1.26
227840,12260.0,12180.0,149326800.0,KOSPI,-0.16
004960,9630.0,46967.0,452292210.0,KOSPI,5.94
011690,3025.0,266278.0,805490950.0,KOSPI,14.15
168580,35550.0,3436.0,122149800.0,KOSPI,0.48
0168K0,5475.0,1126827.0,6169377825.0,KOSPI,8.42
002460,10880.0,13969.0,151982720.0,KOSPI,1.3
079430,5490.0,30111.0,165309390.0,KOSPI,2.23
016710,6840.0,18158.0,124200720.0,KOSPI,0.88
013570,4175.0,142984.0,596958200.0,KOSPI,7.05
304940,31355.0,6260.0,196282300.0,KOSPI,4.34
550092,109500.0,53.0,5803500.0,KOSPI,22.01
457990,30505.0,616775.0,18814721375.0,KOSPI,9.08
014530,3105.0,94111.0,292214655.0,KOSPI,-0.32
083420,4510.0,35455.0,159902050.0,KOSPI,5.13
0052T0,50580.0,12.0,606960.0,KOSPI,0.06
014580,3900.0,55281.0,215595900.0,KOSPI,4.7
319640,24130.0,12989.0,313424570.0,KOSPI,1.28
438570,98410.0,263.0,25881830.0,KOSPI,0.5
010100,3510.0,88920.0,312109200.0,KOSPI,9.52
0085P0,10160.0,249659.0,2536535440.0,KOSPI,-0.39
367770,20515.0,201850.0,4140952750.0,KOSPI,11.95
0193M0,50230.0,7.0,351610.0,KOSPI,-0.05
0132K0,8060.0,145145.0,1169868700.0,KOSPI,1.83
394660,15940.0,4703.0,74965820.0,KOSPI,3.98
077500,4880.0,181838.0,887369440.0,KOSPI,14.15
0091M0,10125.0,490.0,4961250.0,KOSPI,0.05
035000,6440.0,45963.0,296001720.0,KOSPI,-0.16
120030,82800.0,506.0,41896800.0,KOSPI,3.11
326240,40535.0,19350.0,784352250.0,KOSPI,21.96
471760,11720.0,860611.0,10086360920.0,KOSPI,27.39
012320,43750.0,10248.0,448350000.0,KOSPI,9.65
475280,10710.0,1219.0,13055490.0,KOSPI,0.09
481430,98480.0,4203.0,413911440.0,KOSPI,0.58
469170,5215.0,1245514.0,6495355510.0,KOSPI,6.0
500050,51440.0,2.0,102880.0,KOSPI,2.56
0092B0,12850.0,128088.0,1645930800.0,KOSPI,13.12
610037,7320.0,10.0,73200.0,KOSPI,0.21
248170,22400.0,5200.0,116480000.0,KOSPI,0.67
008040,725.0,111853.0,81093425.0,KOSPI,1.4
377990,20050.0,298079.0,5976483950.0,KOSPI,16.98
0221V0,100150.0,159.0,15923850.0,KOSPI,0.02
070960,2120.0,100676.0,213433120.0,KOSPI,1.19
078935,57000.0,2399.0,136743000.0,KOSPI,1.97
267850,9130.0,9773.0,89227490.0,KOSPI,2.82
019180,5630.0,100400.0,565252000.0,KOSPI,8.06
496090,31175.0,6875.0,214328125.0,KOSPI,15.04
004250,2740.0,17348.0,47533520.0,KOSPI,-0.18
264900,8010.0,7291.0,58400910.0,KOSPI,-0.12
266370,62695.0,114623.0,7186288985.0,KOSPI,26.67
760011,6470.0,6737.0,43588390.0,KOSPI,11.84
009580,1606.0,88264.0,141751984.0,KOSPI,-0.06
488720,48715.0,72.0,3507480.0,KOSPI,0.37
002450,1104.0,202570.0,223637280.0,KOSPI,2.03
204480,26705.0,1787.0,47721835.0,KOSPI,1.42
476850,21340.0,121304.0,2588627360.0,KOSPI,19.38
114100,106570.0,3113.0,331752410.0,KOSPI,0.26
023450,28300.0,648.0,18338400.0,KOSPI,-0.7
203780,34725.0,28774.0,999177150.0,KOSPI,1.67
021820,9850.0,6016.0,59257600.0,KOSPI,2.93
195980,14980.0,38696.0,579666080.0,KOSPI,7.27
017550,1574.0,330559.0,520299866.0,KOSPI,9.08
465610,40915.0,9206.0,376663490.0,KOSPI,6.31
308620,11945.0,81319.0,971355455.0,KOSPI,-0.04
461500,105310.0,29.0,3053990.0,KOSPI,0.49
0138Y0,9625.0,143264.0,1378916000.0,KOSPI,0.36
092220,2430.0,406824.0,988582320.0,KOSPI,10.2
455860,4010.0,973571.0,3904019710.0,KOSPI,7.94
530055,97430.0,716.0,69759880.0,KOSPI,2.94
468380,11265.0,72927.0,821522655.0,KOSPI,-0.27
012200,3555.0,312402.0,1110589110.0,KOSPI,8.38
012800,1050.0,448459.0,470881950.0,KOSPI,6.92
325020,28845.0,14625.0,421858125.0,KOSPI,7.35
449770,21150.0,24959.0,527882850.0,KOSPI,1.22
570019,6340.0,1603.0,10163020.0,KOSPI,12.81
0007N0,104910.0,8499.0,891630090.0,KOSPI,18.82
0000J0,24485.0,197479.0,4835273315.0,KOSPI,7.7
473440,10825.0,4916.0,53215700.0,KOSPI,0.14
008700,1217.0,789237.0,960501429.0,KOSPI,3.4
123690,5830.0,82665.0,481936950.0,KOSPI,5.05
0137V0,11700.0,75869.0,887667300.0,KOSPI,6.41
007210,1430.0,148778.0,212752540.0,KOSPI,5.15
0035T0,19260.0,35988.0,693128880.0,KOSPI,9.87
475050,6600.0,731631.0,4828764600.0,KOSPI,2.88
433970,14025.0,19603.0,274932075.0,KOSPI,1.23
0177X0,8685.0,1138949.0,9891772065.0,KOSPI,14.88
067830,2240.0,20804.0,46600960.0,KOSPI,1.82
479620,26240.0,45243.0,1187176320.0,KOSPI,14.51
058850,2200.0,168993.0,371784600.0,KOSPI,1.85
001275,30300.0,992.0,30057600.0,KOSPI,2.36
016740,3170.0,101376.0,321361920.0,KOSPI,-0.47
143850,75535.0,5417.0,409173095.0,KOSPI,1.94
014440,4490.0,22220.0,99767800.0,KOSPI,0.79
036580,2435.0,28328.0,68978680.0,KOSPI,4.06
211900,27452.0,9958.0,273367016.0,KOSPI,2.51
485690,20965.0,35699.0,748429535.0,KOSPI,8.12
500096,17820.0,125.0,2227500.0,KOSPI,-1.93
008260,3105.0,78716.0,244413180.0,KOSPI,-0.16
530061,29500.0,20225.0,596637500.0,KOSPI,4.7
006840,6680.0,22621.0,151108280.0,KOSPI,3.41
269540,29490.0,8649.0,255059010.0,KOSPI,1.99
329670,22080.0,14993.0,331045440.0,KOSPI,0.27
460960,11335.0,32821.0,372026035.0,KOSPI,-0.13
006660,10790.0,778500.0,8400015000.0,KOSPI,13.34
032560,5150.0,9328.0,48039200.0,KOSPI,3.0
014790,2310.0,63399.0,146451690.0,KOSPI,3.59
013700,1460.0,302246.0,441279160.0,KOSPI,4.29
495040,31110.0,35308.0,1098431880.0,KOSPI,16.08
058860,2500.0,67585.0,168962500.0,KOSPI,1.01
015590,1621.0,103829.0,168306809.0,KOSPI,0.87
444490,20265.0,10193.0,206561145.0,KOSPI,1.17
0142D0,9985.0,257327.0,2569410095.0,KOSPI,22.97
580039,171635.0,3188.0,547172380.0,KOSPI,35.81
0162L0,13570.0,1201462.0,16303839340.0,KOSPI,3.43
023000,2145.0,64954.0,139326330.0,KOSPI,0.7
004140,1771.0,130520.0,231150920.0,KOSPI,4.92
0209D0,6710.0,782045.0,5247521950.0,KOSPI,10.54
453080,22180.0,10653.0,236283540.0,KOSPI,4.23
37550L,39850.0,5329.0,212360650.0,KOSPI,9.18
329660,17890.0,15666.0,280264740.0,KOSPI,0.39
298770,76325.0,24558.0,1874389350.0,KOSPI,14.71
570116,41885.0,2326.0,97424510.0,KOSPI,-9.8
486240,26150.0,1261.0,32975150.0,KOSPI,24.85
004100,2275.0,337515.0,767846625.0,KOSPI,4.6
004840,4330.0,74076.0,320749080.0,KOSPI,4.34
461460,51440.0,310.0,15946400.0,KOSPI,0.66
0017Y0,94120.0,75.0,7059000.0,KOSPI,0.51
139990,2130.0,38250.0,81472500.0,KOSPI,3.4
108450,37270.0,34919.0,1301431130.0,KOSPI,13.49
002600,136000.0,20.0,2720000.0,KOSPI,1.27
453330,17690.0,115734.0,2047334460.0,KOSPI,2.02
004890,33450.0,460.0,15387000.0,KOSPI,-1.04
005740,5450.0,12167.0,66310150.0,KOSPI,2.83
0057H0,11860.0,40463.0,479891180.0,KOSPI,0.25
023800,5090.0,42152.0,214553680.0,KOSPI,2.93
0066W0,12345.0,33831.0,417643695.0,KOSPI,0.49
454320,37220.0,14831.0,552009820.0,KOSPI,12.91
363280,1752.0,45201.0,79192152.0,KOSPI,1.92
210980,4280.0,183648.0,786013440.0,KOSPI,1.78
157490,8265.0,279440.0,2309571600.0,KOSPI,3.83
0049M0,11375.0,63536.0,722722000.0,KOSPI,1.74
069730,5440.0,23698.0,128917120.0,KOSPI,3.03
495750,31965.0,2501.0,79944465.0,KOSPI,18.48
006090,8300.0,7165.0,59469500.0,KOSPI,0.61
337140,35505.0,41699.0,1480522995.0,KOSPI,20.97
025620,4290.0,16482.0,70707780.0,KOSPI,8.88
492500,51235.0,394.0,20186590.0,KOSPI,0.11
458030,54900.0,565.0,31018500.0,KOSPI,-0.02
163560,5590.0,18640.0,104197600.0,KOSPI,3.52
009180,2750.0,25060.0,68915000.0,KOSPI,2.42
130730,102780.0,19168.0,1970087040.0,KOSPI,0.0
469060,35935.0,153971.0,5532947885.0,KOSPI,11.62
002220,2880.0,216100.0,622368000.0,KOSPI,12.94
007590,5630.0,12635.0,71135050.0,KOSPI,2.93
272910,106000.0,34.0,3604000.0,KOSPI,0.04
007980,1628.0,257298.0,418881144.0,KOSPI,1.69
438560,100350.0,241.0,24184350.0,KOSPI,0.21
0098N0,12590.0,138996.0,1749959640.0,KOSPI,1.04
084680,537.0,417074.0,223968738.0,KOSPI,4.47
002200,2270.0,26178.0,59424060.0,KOSPI,0.0
412770,12385.0,1528621.0,18931971085.0,KOSPI,6.04
0113D0,12145.0,103644.0,1258756380.0,KOSPI,2.23
096775,60800.0,6702.0,407481600.0,KOSPI,1.67
359210,34500.0,16724.0,576978000.0,KOSPI,18.03
364960,6245.0,44864.0,280175680.0,KOSPI,3.05
111380,12370.0,3993.0,49393410.0,KOSPI,0.81
570120,15160.0,8670.0,131437200.0,KOSPI,2.12
490480,27055.0,52138.0,1410593590.0,KOSPI,8.05
138530,10995.0,445426.0,4897458870.0,KOSPI,4.66
228810,3165.0,247181.0,782327865.0,KOSPI,4.98
014160,688.0,254423.0,175043024.0,KOSPI,4.88
109070,1410.0,127881.0,180312210.0,KOSPI,8.13
0018C0,10515.0,152227.0,1600666905.0,KOSPI,0.1
210780,22350.0,13698.0,306150300.0,KOSPI,1.8
004720,3250.0,28612.0,92989000.0,KOSPI,3.17
000590,63700.0,137.0,8726900.0,KOSPI,3.58
434960,105035.0,1496.0,157132360.0,KOSPI,18.99
000105,62200.0,1055.0,65621000.0,KOSPI,1.63
441540,26600.0,30776.0,818641600.0,KOSPI,4.58
002700,1066.0,1850849.0,1973005034.0,KOSPI,5.54
365040,34680.0,51532.0,1787129760.0,KOSPI,17.96
013870,3815.0,18402.0,70203630.0,KOSPI,3.95
013360,1345.0,828789.0,1114721205.0,KOSPI,3.86
019680,901.0,77390.0,69728390.0,KOSPI,1.12
010960,3000.0,254928.0,764784000.0,KOSPI,3.45
211560,34245.0,7550.0,258549750.0,KOSPI,3.87
011700,2215.0,125320.0,277583800.0,KOSPI,12.04
005750,4330.0,46858.0,202895140.0,KOSPI,1.17
0080X0,11210.0,61592.0,690446320.0,KOSPI,-0.71
000180,5110.0,5827.0,29775970.0,KOSPI,1.59
001260,7230.0,108086.0,781461780.0,KOSPI,4.93
338100,3805.0,46450.0,176742250.0,KOSPI,0.13
063160,12880.0,6932.0,89284160.0,KOSPI,1.66
292190,47000.0,145715.0,6848605000.0,KOSPI,22.08
001290,650.0,471385.0,306400250.0,KOSPI,6.56
000230,6060.0,14553.0,88191180.0,KOSPI,6.13
475350,15190.0,103440.0,1571253600.0,KOSPI,-1.01
002795,10950.0,3652.0,39989400.0,KOSPI,0.46
017370,3795.0,38113.0,144638835.0,KOSPI,1.88
0190Y0,8790.0,160045.0,1406795550.0,KOSPI,6.48
011150,1932.0,25107.0,48506724.0,KOSPI,2.01
0194T0,9275.0,1433562.0,13296287550.0,KOSPI,56.01
000850,31500.0,11091.0,349366500.0,KOSPI,4.48
277640,37430.0,64552.0,2416181360.0,KOSPI,22.12
155660,4310.0,29770.0,128308700.0,KOSPI,0.47
440640,112375.0,1140.0,128107500.0,KOSPI,0.02
009770,27500.0,3508.0,96470000.0,KOSPI,3.97
0098Z0,91090.0,11288.0,1028223920.0,KOSPI,20.74
079980,1979.0,354376.0,701310104.0,KOSPI,2.38
458750,13250.0,32832.0,435024000.0,KOSPI,-1.63
100220,5180.0,66599.0,344982820.0,KOSPI,1.97
007610,3740.0,455324.0,1702911760.0,KOSPI,9.84
002720,3175.0,62978.0,199955150.0,KOSPI,4.27
095720,1181.0,32594.0,38493514.0,KOSPI,1.99
520057,2530.0,2033443.0,5144610790.0,KOSPI,-28.23
550091,33450.0,4.0,133800.0,KOSPI,8.78
550093,33305.0,788.0,26244340.0,KOSPI,20.69
0022T0,12790.0,125476.0,1604838040.0,KOSPI,0.95
009190,1509.0,565879.0,853911411.0,KOSPI,3.07
0008T0,14090.0,425665.0,5997619850.0,KOSPI,0.75
031820,5470.0,48630.0,266006100.0,KOSPI,8.32
018500,1401.0,58055.0,81335055.0,KOSPI,4.87
001020,1840.0,2495.0,4590800.0,KOSPI,2.56
453950,33485.0,37214.0,1246110790.0,KOSPI,9.75
433880,18595.0,30036.0,558519420.0,KOSPI,2.23
120115,23500.0,5636.0,132446000.0,KOSPI,3.75
0036D0,12975.0,57639.0,747866025.0,KOSPI,-1.11
016090,1465.0,154391.0,226182815.0,KOSPI,0.62
0197W0,9260.0,2905381.0,26903828060.0,KOSPI,59.93
530126,32380.0,3248.0,105170240.0,KOSPI,14.62
084670,22350.0,34955.0,781244250.0,KOSPI,8.5
570100,21550.0,2270.0,48918500.0,KOSPI,2.16
0102A0,7515.0,80420.0,604356300.0,KOSPI,0.8
228800,2465.0,147401.0,363343465.0,KOSPI,1.23
530115,64200.0,299.0,19195800.0,KOSPI,7.32
550084,32090.0,52.0,1668680.0,KOSPI,20.16
520080,21390.0,5.0,106950.0,KOSPI,-0.88
530131,21350.0,907.0,19364450.0,KOSPI,2.94
396690,1614.0,64553.0,104188542.0,KOSPI,-0.06
530067,31960.0,5914.0,189011440.0,KOSPI,0.69
570117,2905.0,148849.0,432406345.0,KOSPI,7.99
001560,8390.0,2097.0,17593830.0,KOSPI,0.0
760016,63340.0,611.0,38700740.0,KOSPI,9.51
278620,118680.0,3283.0,389626440.0,KOSPI,0.01
0123S0,10180.0,58560.0,596140800.0,KOSPI,0.1
266420,15775.0,21553.0,339998575.0,KOSPI,3.34
479730,10500.0,5977.0,62758500.0,KOSPI,0.57
520081,62955.0,112.0,7050960.0,KOSPI,-1.54
003580,1241.0,185163.0,229787283.0,KOSPI,6.07
491700,104750.0,11969.0,1253752750.0,KOSPI,18.5
0000D0,9165.0,78725.0,721514625.0,KOSPI,0.49
006890,5400.0,48108.0,259783200.0,KOSPI,5.68
760018,10435.0,2.0,20870.0,KOSPI,-0.81
0089C0,11475.0,108223.0,1241858925.0,KOSPI,1.41
072130,4915.0,56153.0,275991995.0,KOSPI,6.85
455660,9435.0,19615.0,185067525.0,KOSPI,0.37
419890,107260.0,22.0,2359720.0,KOSPI,0.01
476750,7680.0,76839.0,590123520.0,KOSPI,2.06
003925,31000.0,4778.0,148118000.0,KOSPI,3.33
058730,3060.0,1411281.0,4318519860.0,KOSPI,2.34
0194M0,11800.0,500792.0,5909345600.0,KOSPI,53.15
475310,22480.0,202944.0,4562181120.0,KOSPI,28.46
068290,6150.0,10656.0,65534400.0,KOSPI,2.33
010660,2795.0,198932.0,556014940.0,KOSPI,5.87
085310,8270.0,44618.0,368990860.0,KOSPI,8.53
500094,2915.0,241123.0,702873545.0,KOSPI,8.36
009200,1470.0,22485.0,33052950.0,KOSPI,2.23
495940,19365.0,15018.0,290823570.0,KOSPI,3.61
33626K,4560.0,99514.0,453783840.0,KOSPI,16.33
453640,14155.0,62833.0,889401115.0,KOSPI,-1.94
0040S0,23400.0,11258.0,263437200.0,KOSPI,11.48
0111J0,13225.0,106375.0,1406809375.0,KOSPI,11.98
0115E0,12915.0,145002.0,1872700830.0,KOSPI,9.31
520100,12115.0,183487.0,2222945005.0,KOSPI,53.35
261240,14690.0,115896.0,1702512240.0,KOSPI,-0.88
520087,30165.0,2229.0,67237785.0,KOSPI,1.57
111110,6590.0,5633.0,37121470.0,KOSPI,0.46
100910,16555.0,72230.0,1195767650.0,KOSPI,18.84
004440,4670.0,20823.0,97243410.0,KOSPI,3.2
005870,4180.0,81388.0,340201840.0,KOSPI,7.59
123310,1153.0,12134598.0,13991191494.0,KOSPI,-23.49
465330,9690.0,570558.0,5528707020.0,KOSPI,4.64
306950,73000.0,13897.0,1014481000.0,KOSPI,38.01
002760,971.0,110611.0,107403281.0,KOSPI,1.78
004770,1629.0,132172.0,215308188.0,KOSPI,4.83
275980,22590.0,996.0,22499640.0,KOSPI,2.99
440910,25580.0,5598.0,143196840.0,KOSPI,1.73
360140,26120.0,119963.0,3133433560.0,KOSPI,6.35
455960,12515.0,833.0,10424995.0,KOSPI,-0.91
252400,95495.0,56915.0,5435097925.0,KOSPI,36.29
0193G0,8270.0,2939818.0,24312294860.0,KOSPI,21.8
007110,735.0,322136.0,236769960.0,KOSPI,5.76
071090,2810.0,41895.0,117724950.0,KOSPI,7.25
010770,3875.0,33104.0,128278000.0,KOSPI,2.79
225040,64325.0,9243.0,594555975.0,KOSPI,3.96
473640,28245.0,10048.0,283805760.0,KOSPI,2.23
491220,125500.0,5171.0,648960500.0,KOSPI,20.39
129260,1895.0,11130.0,21091350.0,KOSPI,2.43
010040,1371.0,30546.0,41878566.0,KOSPI,0.66
075180,2930.0,5847.0,17131710.0,KOSPI,-0.17
000220,3570.0,45533.0,162552810.0,KOSPI,1.71
055490,11680.0,24638.0,287771840.0,KOSPI,7.65
0166S0,10395.0,118248.0,1229187960.0,KOSPI,21.72
090080,1012.0,339583.0,343657996.0,KOSPI,0.0
024900,1700.0,87763.0,149197100.0,KOSPI,2.29
520086,22125.0,643.0,14226375.0,KOSPI,3.87
298340,56405.0,22934.0,1293592270.0,KOSPI,0.2
520101,11055.0,332648.0,3677423640.0,KOSPI,59.29
401470,9170.0,8656.0,79375520.0,KOSPI,4.62
580069,2960.0,75653.0,223932880.0,KOSPI,10.45
530143,54660.0,69.0,3771540.0,KOSPI,-2.98
003010,4295.0,52735.0,226496825.0,KOSPI,5.79
007460,2310.0,116637.0,269431470.0,KOSPI,10.0
0181L0,6770.0,84295.0,570677150.0,KOSPI,9.81
570119,54165.0,2.0,108330.0,KOSPI,-2.52
150460,7100.0,6956.0,49387600.0,KOSPI,0.85
092440,1850.0,48967.0,90588950.0,KOSPI,1.93
0046Y0,12695.0,19124.0,242779180.0,KOSPI,0.51
0141S0,7810.0,335500.0,2620255000.0,KOSPI,4.27
0185L0,7690.0,83175.0,639615750.0,KOSPI,6.95
580081,53825.0,645.0,34717125.0,KOSPI,-5.62
101140,5350.0,3712.0,19859200.0,KOSPI,10.2
610101,53680.0,90.0,4831200.0,KOSPI,-4.95
006370,4950.0,36024.0,178318800.0,KOSPI,0.81
003465,3060.0,472.0,1444320.0,KOSPI,5.15
214330,5100.0,137254.0,699995400.0,KOSPI,7.26
0192L0,9600.0,781201.0,7499529600.0,KOSPI,59.34
005305,68500.0,791.0,54183500.0,KOSPI,0.74
003475,4145.0,37177.0,154098665.0,KOSPI,5.74
0139P0,13240.0,113501.0,1502753240.0,KOSPI,3.68
0210E0,7350.0,322253.0,2368559550.0,KOSPI,20.2
0113P0,102155.0,70.0,7150850.0,KOSPI,0.01
002140,2120.0,2314464.0,4906663680.0,KOSPI,1.68
520092,26405.0,18974.0,501008470.0,KOSPI,3.98
002630,890.0,229159.0,203951510.0,KOSPI,4.71
530113,52745.0,52.0,2742740.0,KOSPI,3.55
304780,116985.0,13579.0,1588539315.0,KOSPI,36.96
428510,22875.0,37482.0,857400750.0,KOSPI,6.42
004450,24400.0,191.0,4660400.0,KOSPI,-0.41
336160,100250.0,85.0,8521250.0,KOSPI,0.18
480310,19090.0,86369.0,1648784210.0,KOSPI,8.87
520102,26185.0,556350.0,14568024750.0,KOSPI,-41.81
025530,3485.0,4946.0,17236810.0,KOSPI,1.46
520037,26015.0,2917.0,75885755.0,KOSPI,18.49
261220,22850.0,296400.0,6772740000.0,KOSPI,-4.39
0172V0,7870.0,54935.0,432338450.0,KOSPI,1.61
114470,107915.0,4479.0,483351285.0,KOSPI,0.18
007280,1807.0,29080.0,52547560.0,KOSPI,-2.48
385590,22455.0,353.0,7926615.0,KOSPI,16.68
500095,8600.0,1030.0,8858000.0,KOSPI,-7.73
282000,114405.0,4.0,457620.0,KOSPI,-0.18
445150,27085.0,12037.0,326022145.0,KOSPI,4.56
378850,2705.0,10501.0,28405205.0,KOSPI,2.46
123700,3285.0,15404.0,50602140.0,KOSPI,1.86
570082,2560.0,295306.0,755983360.0,KOSPI,-28.09
011300,3040.0,137325.0,417468000.0,KOSPI,10.14
011230,2665.0,1496630.0,3988518950.0,KOSPI,7.24
001210,4115.0,5386705.0,22166291075.0,KOSPI,-7.94
140700,18815.0,99138.0,1865281470.0,KOSPI,3.44
012690,1389.0,424328.0,589391592.0,KOSPI,3.35
570104,16920.0,1.0,16920.0,KOSPI,2.83
0118Z0,8315.0,33003.0,274419945.0,KOSPI,4.2
0132H0,8450.0,88491.0,747748950.0,KOSPI,8.13
475260,10715.0,5512.0,59061080.0,KOSPI,0.05
580076,25230.0,1033.0,26062590.0,KOSPI,7.18
580056,25000.0,174.0,4350000.0,KOSPI,5.93
101280,30805.0,13284.0,409213620.0,KOSPI,3.77
200030,44145.0,1449.0,63966105.0,KOSPI,0.51
442560,16535.0,24438.0,404082330.0,KOSPI,3.28
530124,49560.0,144.0,7136640.0,KOSPI,8.42
0118S0,10640.0,81943.0,871873520.0,KOSPI,15.72
023810,4940.0,19731.0,97471140.0,KOSPI,5.11
006880,4175.0,25224.0,105310200.0,KOSPI,1.09
000725,46750.0,3707.0,173302250.0,KOSPI,6.49
610061,24645.0,631.0,15550995.0,KOSPI,2.43
0086B0,9560.0,46643.0,445907080.0,KOSPI,0.37
001550,9480.0,13871.0,131497080.0,KOSPI,2.93
009320,998.0,119582.0,119342836.0,KOSPI,1.11
580082,19670.0,16493.0,324417310.0,KOSPI,57.93
003780,3780.0,286801.0,1084107780.0,KOSPI,-0.4
275300,28895.0,22782.0,658285890.0,KOSPI,19.52
004920,941.0,105160.0,98955560.0,KOSPI,-1.67
261070,10810.0,525791.0,5683800710.0,KOSPI,7.4
520072,16320.0,733.0,11962560.0,KOSPI,6.74
494840,13755.0,43732.0,601533660.0,KOSPI,0.51
004830,3105.0,85132.0,264334860.0,KOSPI,7.07
001465,22550.0,549.0,12379950.0,KOSPI,4.64
006980,15600.0,1369.0,21356400.0,KOSPI,3.17
256750,15755.0,61950.0,976022250.0,KOSPI,1.65
218420,19570.0,55448.0,1085117360.0,KOSPI,-0.56
253150,191385.0,25105.0,4804720425.0,KOSPI,37.05
520074,15945.0,16.0,255120.0,KOSPI,-0.13
473490,30690.0,49808.0,1528607520.0,KOSPI,9.24
295020,60315.0,18.0,1085670.0,KOSPI,-0.42
006125,38300.0,3467.0,132786100.0,KOSPI,4.64
610078,39305.0,9192.0,361291560.0,KOSPI,1.58
004060,2325.0,93308.0,216941100.0,KOSPI,4.03
442260,36640.0,22097.0,809634080.0,KOSPI,20.51
447430,15870.0,20453.0,324589110.0,KOSPI,0.51
287180,54965.0,4476.0,246023340.0,KOSPI,4.86
001620,2095.0,21464.0,44967080.0,KOSPI,2.44
372910,1685.0,216962.0,365580970.0,KOSPI,4.79
152500,42310.0,118361.0,5007853910.0,KOSPI,36.09
140950,82985.0,4421.0,366876685.0,KOSPI,20.46
37550K,21950.0,4916.0,107906200.0,KOSPI,6.3
570118,11580.0,7522.0,87104760.0,KOSPI,-4.42
487130,25005.0,88391.0,2210216955.0,KOSPI,23.33
000950,27450.0,2860.0,78507000.0,KOSPI,2.23
461340,41800.0,2878.0,120300400.0,KOSPI,8.64
472830,8265.0,55354.0,457500810.0,KOSPI,-0.24
0020H0,21815.0,29873.0,651679495.0,KOSPI,11.7
276990,25780.0,4557.0,117479460.0,KOSPI,2.67
520091,11400.0,556.0,6338400.0,KOSPI,-2.19
476260,11520.0,1348540.0,15535180800.0,KOSPI,27.08
002920,1750.0,17553.0,30717750.0,KOSPI,0.0
371470,8215.0,53542.0,439847530.0,KOSPI,0.61
0178H0,9715.0,10630.0,103270450.0,KOSPI,1.89
28513K,21300.0,13889.0,295835700.0,KOSPI,0.95
453650,19990.0,24878.0,497311220.0,KOSPI,0.15
0000Z0,7980.0,572942.0,4572077160.0,KOSPI,6.4
357250,1787.0,27097.0,48422339.0,KOSPI,0.28
570103,4465.0,53689.0,239721385.0,KOSPI,-8.6
