Code,Close,Volume,VolumeTotal,Amount,AmountTotal,Market,ChangesRatio
091160,114485.0,1676003.0,1676003.0,191877203455.0,191877203455.0,KOSPI,2.31
001440,25500.0,2326357.0,2326357.0,59322103500.0,59322103500.0,KOSPI,6.47
128940,378000.0,93358.0,123752.0,35289324000.0,46778256000.0,KOSPI,9.41
353200,97800.0,1163636.0,1163636.0,113803600800.0,113803600800.0,KOSPI,1.14
034220,9530.0,2459377.0,2459377.0,23437862810.0,23437862810.0,KOSPI,4.04
088980,9880.0,1620548.0,1620548.0,16011014240.0,16011014240.0,KOSPI,-0.9
138930,15110.0,1081012.0,1230406.0,16334091320.0,18591434660.0,KOSPI,0.13
062040,152900.0,155107.0,309882.0,23715860300.0,47380957800.0,KOSPI,5.01
009830,26800.0,3971054.0,3971054.0,106424247200.0,106424247200.0,KOSPI,8.06
229200,13330.0,64541580.0,64541580.0,860339261400.0,860339261400.0,KOSPI,6.9
005385,196000.0,54954.0,54954.0,10770984000.0,10770984000.0,KOSPI,-0.51
454910,68500.0,527866.0,527866.0,36158821000.0,36158821000.0,KOSPI,6.37
051900,291500.0,101117.0,140631.0,29475605500.0,40993936500.0,KOSPI,2.82
000500,146500.0,239936.0,912507.0,35150624000.0,133682275500.0,KOSPI,8.04
148020,101185.0,1460106.0,1460106.0,147740825610.0,147740825610.0,KOSPI,1.21
010060,225000.0,531248.0,1036407.0,119530800000.0,233191575000.0,KOSPI,14.27
458730,15250.0,2383312.0,2383312.0,36345508000.0,36345508000.0,KOSPI,0.53
310970,44940.0,24621.0,24621.0,1106467740.0,1106467740.0,KOSPI,1.18
360200,27340.0,810759.0,810759.0,22166151060.0,22166151060.0,KOSPI,1.33
004170,425500.0,102414.0,118267.0,43577157000.0,50322608500.0,KOSPI,4.93
111770,89200.0,43486.0,48139.0,3878951200.0,4293998800.0,KOSPI,1.48
0162Z0,12785.0,10039104.0,10039104.0,128349944640.0,128349944640.0,KOSPI,0.24
381170,31875.0,1036732.0,1036732.0,33045832500.0,33045832500.0,KOSPI,2.31
011790,78100.0,227073.0,370984.0,17734401300.0,28973850400.0,KOSPI,7.28
001040,132000.0,117849.0,131432.0,15556068000.0,17349024000.0,KOSPI,0.69
411060,26005.0,513435.0,513435.0,13351877175.0,13351877175.0,KOSPI,0.89
052690,99000.0,124343.0,185733.0,12309957000.0,18387567000.0,KOSPI,9.15
088350,4310.0,2533970.0,2533970.0,10921410700.0,10921410700.0,KOSPI,1.77
000990,85000.0,470438.0,705998.0,39987230000.0,60009830000.0,KOSPI,5.07
395160,36300.0,7123027.0,7123027.0,258565880100.0,258565880100.0,KOSPI,1.87
423160,110690.0,115703.0,115703.0,12807165070.0,12807165070.0,KOSPI,0.01
233740,6345.0,153973030.0,153973030.0,976958875350.0,976958875350.0,KOSPI,13.3
004020,26450.0,635823.0,953840.0,16817518350.0,25229068000.0,KOSPI,6.65
357870,57855.0,230224.0,230224.0,13319609520.0,13319609520.0,KOSPI,0.01
367380,31550.0,785331.0,785331.0,24777193050.0,24777193050.0,KOSPI,1.82
273130,109885.0,16163.0,16163.0,1776071255.0,1776071255.0,KOSPI,0.0
018880,3370.0,5852543.0,5852543.0,19723069910.0,19723069910.0,KOSPI,3.69
002380,396500.0,29715.0,38039.0,11781997500.0,15082463500.0,KOSPI,7.02
082740,40750.0,1165463.0,1847614.0,47492617250.0,75290270500.0,KOSPI,7.24
395270,51235.0,1662694.0,1662694.0,85188127090.0,85188127090.0,KOSPI,1.74
023530,114700.0,167505.0,205836.0,19212823500.0,23609389200.0,KOSPI,-1.38
251270,39300.0,126708.0,147725.0,4979624400.0,5805592500.0,KOSPI,2.61
066970,77500.0,223939.0,380319.0,17355272500.0,29474722500.0,KOSPI,6.6
036460,34100.0,143645.0,193430.0,4898294500.0,6595963000.0,KOSPI,-0.58
001450,36800.0,1066931.0,1213937.0,39263060800.0,44672881600.0,KOSPI,-1.34
0193T0,9350.0,49819280.0,49819280.0,465810268000.0,465810268000.0,KOSPI,0.86
035250,14500.0,549768.0,658352.0,7971636000.0,9546104000.0,KOSPI,-0.28
022100,20300.0,289693.0,536078.0,5880767900.0,10882383400.0,KOSPI,5.56
0043B0,103225.0,157516.0,157516.0,16259589100.0,16259589100.0,KOSPI,0.01
102780,23620.0,709258.0,709258.0,16752673960.0,16752673960.0,KOSPI,1.55
028670,5640.0,8049157.0,8049157.0,45397245480.0,45397245480.0,KOSPI,14.29
483650,239500.0,183388.0,307516.0,43921426000.0,73650082000.0,KOSPI,7.16
031210,42550.0,20293.0,26706.0,863467150.0,1136340300.0,KOSPI,0.71
455890,55335.0,107541.0,107541.0,5950781235.0,5950781235.0,KOSPI,0.01
011780,117000.0,87584.0,102462.0,10247328000.0,11988054000.0,KOSPI,3.54
097950,195100.0,52033.0,61673.0,10151638300.0,12032402300.0,KOSPI,1.99
487240,33110.0,3255884.0,3255884.0,107802319240.0,107802319240.0,KOSPI,6.55
012750,72300.0,39418.0,43691.0,2849921400.0,3158859300.0,KOSPI,0.56
139130,17250.0,447348.0,491243.0,7716753000.0,8473941750.0,KOSPI,1.71
302440,34650.0,80467.0,116302.0,2788181550.0,4029864300.0,KOSPI,1.32
009420,52000.0,572420.0,998783.0,29765840000.0,51936716000.0,KOSPI,13.17
017800,69200.0,87413.0,127398.0,6048979600.0,8815941600.0,KOSPI,2.22
008930,39200.0,316696.0,467137.0,12414483200.0,18311770400.0,KOSPI,8.74
103590,56100.0,375104.0,685133.0,21043334400.0,38435961300.0,KOSPI,5.65
481050,1021875.0,51166.0,51166.0,52285256250.0,52285256250.0,KOSPI,0.01
375500,66000.0,361441.0,361441.0,23855106000.0,23855106000.0,KOSPI,7.84
069960,118400.0,178548.0,204241.0,21140083200.0,24182134400.0,KOSPI,2.07
026960,25400.0,70436.0,83263.0,1789074400.0,2114880200.0,KOSPI,0.0
005850,54100.0,76142.0,118026.0,4119282200.0,6385206600.0,KOSPI,0.0
007340,42850.0,189049.0,248709.0,8100749650.0,10657180650.0,KOSPI,4.77
004800,148300.0,16285.0,24892.0,2415065500.0,3691483600.0,KOSPI,3.63
009970,190900.0,12257.0,13781.0,2339861300.0,2630792900.0,KOSPI,0.42
011170,57700.0,82435.0,129760.0,4756499500.0,7487152000.0,KOSPI,4.53
139260,123840.0,706767.0,706767.0,87526025280.0,87526025280.0,KOSPI,2.2
006360,28750.0,5403632.0,5403632.0,155354420000.0,155354420000.0,KOSPI,18.56
426030,46580.0,855802.0,855802.0,39863257160.0,39863257160.0,KOSPI,3.63
449170,111505.0,73633.0,73633.0,8210447665.0,8210447665.0,KOSPI,0.01
003690,13740.0,155440.0,182399.0,2135745600.0,2506162260.0,KOSPI,1.33
383220,63300.0,249521.0,344835.0,15794679300.0,21828055500.0,KOSPI,2.43
161890,101300.0,341815.0,469092.0,34625859500.0,47519019600.0,KOSPI,4.65
000240,25050.0,51389.0,59721.0,1287294450.0,1496011050.0,KOSPI,0.4
081660,44400.0,125473.0,132432.0,5571001200.0,5879980800.0,KOSPI,0.91
001720,142500.0,4016.0,5598.0,572280000.0,797715000.0,KOSPI,1.42
450080,32750.0,691774.0,691774.0,22655598500.0,22655598500.0,KOSPI,0.46
014680,214500.0,32099.0,37225.0,6885235500.0,7984762500.0,KOSPI,3.87
161510,24510.0,815405.0,815405.0,19985576550.0,19985576550.0,KOSPI,1.62
486290,10835.0,2346287.0,2346287.0,25422019645.0,25422019645.0,KOSPI,1.74
004370,376500.0,13824.0,17453.0,5204736000.0,6571054500.0,KOSPI,0.4
204320,48750.0,623811.0,623811.0,30410786250.0,30410786250.0,KOSPI,3.94
279570,5620.0,496197.0,496197.0,2788627140.0,2788627140.0,KOSPI,1.26
004990,22650.0,119146.0,176259.0,2698656900.0,3992266350.0,KOSPI,1.12
489790,44700.0,254338.0,431623.0,11368908600.0,19293548100.0,KOSPI,2.76
472150,19180.0,3373444.0,3373444.0,64702655920.0,64702655920.0,KOSPI,1.32
192820,195200.0,109471.0,147291.0,21368739200.0,28751203200.0,KOSPI,5.23
139480,80100.0,89887.0,134834.0,7199948700.0,10800203400.0,KOSPI,2.43
456600,58770.0,407457.0,407457.0,23946247890.0,23946247890.0,KOSPI,2.36
005440,12000.0,288161.0,348010.0,3457932000.0,4176120000.0,KOSPI,1.87
278540,35775.0,56006.0,56006.0,2003614650.0,2003614650.0,KOSPI,1.16
282330,125300.0,40805.0,43558.0,5112866500.0,5457817400.0,KOSPI,2.7
030000,18730.0,318066.0,417905.0,5957376180.0,7827360650.0,KOSPI,-1.16
007070,25050.0,126637.0,142030.0,3172256850.0,3557851500.0,KOSPI,2.66
051600,45800.0,75846.0,105527.0,3473746800.0,4833136600.0,KOSPI,2.69
085620,15180.0,96779.0,96779.0,1469105220.0,1469105220.0,KOSPI,1.0
073240,6980.0,5103370.0,13621391.0,35621522600.0,95077309180.0,KOSPI,4.8
284430,20500.0,1367447.0,1367447.0,28032663500.0,28032663500.0,KOSPI,0.94
002790,25900.0,82254.0,106106.0,2130378600.0,2748145400.0,KOSPI,2.37
018670,213500.0,23694.0,32665.0,5058669000.0,6973977500.0,KOSPI,7.83
103140,70500.0,122387.0,179054.0,8628283500.0,12623307000.0,KOSPI,3.83
385540,102975.0,2048.0,2048.0,210892800.0,210892800.0,KOSPI,0.08
292150,35605.0,475148.0,475148.0,16917644540.0,16917644540.0,KOSPI,1.21
462870,32650.0,77798.0,108629.0,2540104700.0,3546736850.0,KOSPI,5.15
475150,55800.0,13141302.0,13141302.0,733284651600.0,733284651600.0,KOSPI,19.87
336260,28600.0,692507.0,1416725.0,19805700200.0,40518335000.0,KOSPI,10.21
000155,464500.0,8573.0,8573.0,3982158500.0,3982158500.0,KOSPI,2.88
439260,48700.0,67326.0,102778.0,3278776200.0,5005288600.0,KOSPI,2.96
214980,114670.0,49868.0,49868.0,5718363560.0,5718363560.0,KOSPI,0.01
071970,52600.0,263496.0,449288.0,13859889600.0,23632548800.0,KOSPI,5.2
0193W0,10600.0,19582771.0,19582771.0,207577372600.0,207577372600.0,KOSPI,0.81
457190,57900.0,121162.0,249038.0,7015279800.0,14419300200.0,KOSPI,8.02
000120,76000.0,44047.0,55582.0,3347572000.0,4224232000.0,KOSPI,2.84
294400,131835.0,398703.0,398703.0,52563010005.0,52563010005.0,KOSPI,1.01
112610,39850.0,396587.0,396587.0,15803991950.0,15803991950.0,KOSPI,3.91
105190,100560.0,402078.0,402078.0,40432963680.0,40432963680.0,KOSPI,1.26
023590,38500.0,30332.0,43928.0,1167782000.0,1691228000.0,KOSPI,3.49
441640,13000.0,770104.0,770104.0,10011352000.0,10011352000.0,KOSPI,1.01
395400,5510.0,175852.0,175852.0,968944520.0,968944520.0,KOSPI,-1.61
442580,94610.0,1243571.0,1243571.0,117654252310.0,117654252310.0,KOSPI,0.61
011210,60200.0,55758.0,98298.0,3356631600.0,5917539600.0,KOSPI,1.18
006040,36950.0,75979.0,108943.0,2807424050.0,4025443850.0,KOSPI,5.12
008770,41500.0,721472.0,970475.0,29941088000.0,40274712500.0,KOSPI,0.61
477080,107220.0,3979.0,3979.0,426628380.0,426628380.0,KOSPI,0.01
0195S0,7935.0,27208265.0,27208265.0,215897582775.0,215897582775.0,KOSPI,0.95
487230,21170.0,610419.0,610419.0,12922570230.0,12922570230.0,KOSPI,2.62
020150,30450.0,166581.0,271692.0,5072391450.0,8273021400.0,KOSPI,10.33
446770,76150.0,188398.0,188398.0,14346507700.0,14346507700.0,KOSPI,1.21
120110,52100.0,99887.0,137166.0,5204112700.0,7146348600.0,KOSPI,7.09
368590,30600.0,157705.0,157705.0,4825773000.0,4825773000.0,KOSPI,1.73
475630,1073300.0,61993.0,61993.0,66537086900.0,66537086900.0,KOSPI,0.01
379780,23640.0,321902.0,321902.0,7609763280.0,7609763280.0,KOSPI,1.31
610063,55615.0,10.0,10.0,556150.0,556150.0,KOSPI,0.01
001800,25400.0,85309.0,116838.0,2166848600.0,2967685200.0,KOSPI,-0.39
453850,7140.0,590162.0,590162.0,4213756680.0,4213756680.0,KOSPI,-0.28
001740,7540.0,1216821.0,1216821.0,9174830340.0,9174830340.0,KOSPI,6.8
00680K,11050.0,129798.0,129798.0,1434267900.0,1434267900.0,KOSPI,1.28
466920,28360.0,776252.0,776252.0,22014506720.0,22014506720.0,KOSPI,3.64
097230,16570.0,458902.0,458902.0,7604006140.0,7604006140.0,KOSPI,6.63
329200,4000.0,3084946.0,3084946.0,12339784000.0,12339784000.0,KOSPI,0.13
305720,13010.0,3323130.0,3323130.0,43233921300.0,43233921300.0,KOSPI,5.73
322000,129000.0,741888.0,741888.0,95703552000.0,95703552000.0,KOSPI,7.86
020560,7000.0,47288.0,88776.0,331016000.0,621432000.0,KOSPI,-0.71
001120,37050.0,201169.0,283271.0,7453311450.0,10495190550.0,KOSPI,10.43
069620,123600.0,60974.0,88603.0,7536386400.0,10951330800.0,KOSPI,8.42
181710,43700.0,391882.0,574335.0,17125243400.0,25098439500.0,KOSPI,17.63
089860,39400.0,67749.0,81320.0,2669310600.0,3204008000.0,KOSPI,1.16
0177N0,13535.0,5019616.0,5019616.0,67940502560.0,67940502560.0,KOSPI,0.22
006280,120000.0,51245.0,62018.0,6149400000.0,7442160000.0,KOSPI,5.91
294870,21250.0,279056.0,355159.0,5929940000.0,7547128750.0,KOSPI,5.99
281820,70200.0,207358.0,390119.0,14556531600.0,27386353800.0,KOSPI,1.89
298020,320500.0,42124.0,58835.0,13500742000.0,18856617500.0,KOSPI,2.07
152100,101880.0,623378.0,623378.0,63509750640.0,63509750640.0,KOSPI,1.42
001430,37850.0,217929.0,303605.0,8248612650.0,11491449250.0,KOSPI,7.83
229640,44200.0,137581.0,224167.0,6081080200.0,9908181400.0,KOSPI,8.6
315930,76885.0,46423.0,46423.0,3569232355.0,3569232355.0,KOSPI,0.89
415640,10680.0,68419.0,68419.0,730714920.0,730714920.0,KOSPI,0.28
192080,61500.0,27249.0,33697.0,1675813500.0,2072365500.0,KOSPI,1.82
007310,322500.0,4009.0,4705.0,1292902500.0,1517362500.0,KOSPI,0.62
436140,106235.0,3026.0,3026.0,321467110.0,321467110.0,KOSPI,0.0
390390,53830.0,1276004.0,1276004.0,68687295320.0,68687295320.0,KOSPI,1.15
009155,440500.0,53173.0,53173.0,23422706500.0,23422706500.0,KOSPI,4.76
082640,8200.0,28396.0,28396.0,232847200.0,232847200.0,KOSPI,0.0
157450,112325.0,10291.0,10291.0,1155936575.0,1155936575.0,KOSPI,0.01
012630,21000.0,44077.0,93872.0,925617000.0,1971312000.0,KOSPI,6.49
091230,120120.0,718274.0,718274.0,86279072880.0,86279072880.0,KOSPI,1.38
232080,13580.0,4581700.0,4581700.0,62219486000.0,62219486000.0,KOSPI,6.89
003540,26200.0,36248.0,55971.0,949697600.0,1466440200.0,KOSPI,1.35
448330,16900.0,881598.0,881598.0,14899006200.0,14899006200.0,KOSPI,0.72
438080,14500.0,555060.0,555060.0,8048370000.0,8048370000.0,KOSPI,0.8
004000,45850.0,63590.0,82284.0,2915601500.0,3772721400.0,KOSPI,4.92
000815,392000.0,6679.0,6679.0,2618168000.0,2618168000.0,KOSPI,1.42
361610,14170.0,159451.0,239483.0,2259420670.0,3393474110.0,KOSPI,5.9
007810,48200.0,323276.0,596057.0,15581903200.0,28729947400.0,KOSPI,4.9
0072R0,12440.0,281084.0,281084.0,3496684960.0,3496684960.0,KOSPI,0.85
017960,22200.0,162255.0,276473.0,3602061000.0,6137700600.0,KOSPI,4.23
497570,21975.0,329419.0,329419.0,7238982525.0,7238982525.0,KOSPI,1.38
005070,34250.0,96023.0,177711.0,3288787750.0,6086601750.0,KOSPI,5.87
030610,9650.0,32438.0,50282.0,313026700.0,485221300.0,KOSPI,1.69
000210,51900.0,264729.0,323336.0,13739435100.0,16781138400.0,KOSPI,12.95
006340,13790.0,15017246.0,15017246.0,207087822340.0,207087822340.0,KOSPI,5.19
0183J0,7385.0,2494889.0,2494889.0,18424755265.0,18424755265.0,KOSPI,8.84
479080,53615.0,26088.0,26088.0,1398708120.0,1398708120.0,KOSPI,0.01
494890,28900.0,635440.0,635440.0,18364216000.0,18364216000.0,KOSPI,0.87
449450,53800.0,448090.0,448090.0,24107242000.0,24107242000.0,KOSPI,8.98
000080,15130.0,100236.0,145320.0,1516570680.0,2198691600.0,KOSPI,-0.59
445290,30025.0,649873.0,649873.0,19512436825.0,19512436825.0,KOSPI,3.71
451540,52815.0,13682.0,13682.0,722614830.0,722614830.0,KOSPI,-0.04
226490,65225.0,358536.0,358536.0,23385510600.0,23385510600.0,KOSPI,1.76
330590,3625.0,114825.0,114825.0,416240625.0,416240625.0,KOSPI,0.28
066575,60600.0,72444.0,72444.0,4390106400.0,4390106400.0,KOSPI,4.48
093370,9700.0,2892801.0,2892801.0,28060169700.0,28060169700.0,KOSPI,1.89
465580,24875.0,2059760.0,2059760.0,51236530000.0,51236530000.0,KOSPI,2.45
003570,31000.0,63721.0,76376.0,1975351000.0,2367656000.0,KOSPI,1.31
300720,14010.0,51515.0,81475.0,721725150.0,1141464750.0,KOSPI,1.45
479520,106135.0,2349.0,2349.0,249311115.0,249311115.0,KOSPI,0.02
446720,13995.0,282423.0,282423.0,3952509885.0,3952509885.0,KOSPI,0.57
469830,54225.0,138449.0,138449.0,7507397025.0,7507397025.0,KOSPI,0.0
356540,101205.0,145.0,145.0,14674725.0,14674725.0,KOSPI,-0.03
469150,52255.0,967101.0,967101.0,50535862755.0,50535862755.0,KOSPI,1.53
009450,68500.0,49493.0,65197.0,3390270500.0,4465994500.0,KOSPI,4.74
003090,17110.0,62186.0,76923.0,1064002460.0,1316152530.0,KOSPI,5.62
760009,107080.0,10.0,10.0,1070800.0,1070800.0,KOSPI,0.0
0117L0,10135.0,5499.0,5499.0,55732365.0,55732365.0,KOSPI,0.0
003240,880000.0,1989.0,2394.0,1750320000.0,2106720000.0,KOSPI,1.38
077970,24400.0,124123.0,228407.0,3028601200.0,5573130800.0,KOSPI,5.86
449180,17005.0,400268.0,400268.0,6806557340.0,6806557340.0,KOSPI,1.13
0139F0,101840.0,621.0,621.0,63242640.0,63242640.0,KOSPI,0.0
032350,12210.0,483749.0,600716.0,5906575290.0,7334742360.0,KOSPI,4.81
494300,9485.0,1353280.0,1353280.0,12835860800.0,12835860800.0,KOSPI,1.55
192400,26800.0,7201.0,12187.0,192986800.0,326611600.0,KOSPI,1.9
