Code,Name,Close,Volume,VolumeTotal,Amount,AmountTotal,Market,ChangesRatio
005930,삼성전자,250500.0,11435506.0,17735395.0,2864594253000.0,4442716447500.0,KOSPI,0.6
000660,SK하이닉스,1712000.0,2651098.0,4107086.0,4538679776000.0,7031331232000.0,KOSPI,0.88
005935,삼성전자우,189200.0,3599224.0,3599224.0,680973180800.0,680973180800.0,KOSPI,3.16
402340,SK스퀘어,1014000.0,338492.0,470482.0,343230888000.0,477068748000.0,KOSPI,1.4
009150,삼성전기,1330000.0,312818.0,512168.0,416047940000.0,681183440000.0,KOSPI,-0.52
373220,LG에너지솔루션,363500.0,337242.0,432990.0,122587467000.0,157391865000.0,KOSPI,3.41
005380,현대차,369500.0,287552.0,474828.0,106250464000.0,175448946000.0,KOSPI,-0.54
207940,삼성바이오로직스,1409000.0,25131.0,28327.0,35409579000.0,39912743000.0,KOSPI,-0.77
105560,KB금융,176400.0,1159382.0,1299224.0,204514984800.0,229183113600.0,KOSPI,-2.86
032830,삼성생명,288000.0,329258.0,410916.0,94826304000.0,118343808000.0,KOSPI,-3.36
028260,삼성물산,349000.0,281242.0,353783.0,98153458000.0,123470267000.0,KOSPI,-2.65
034020,두산에너빌리티,86800.0,2201303.0,4205374.0,191073100400.0,365026463200.0,KOSPI,-0.23
012450,한화에어로스페이스,1066000.0,161277.0,210534.0,171921282000.0,224429244000.0,KOSPI,-6.24
055550,신한지주,111900.0,878038.0,967290.0,98252452200.0,108239751000.0,KOSPI,-2.36
000270,기아,122300.0,463092.0,579194.0,56636151600.0,70835426200.0,KOSPI,-1.53
329180,HD현대중공업,452500.0,302628.0,415530.0,136939170000.0,188027325000.0,KOSPI,-5.53
006400,삼성SDI,551000.0,404777.0,701261.0,223032127000.0,386394811000.0,KOSPI,3.57
068270,셀트리온,178000.0,202702.0,288476.0,36080956000.0,51348728000.0,KOSPI,-0.45
034730,SK,555000.0,87020.0,110700.0,48296100000.0,61438500000.0,KOSPI,-2.63
086790,하나금융지주,137500.0,517306.0,586052.0,71129575000.0,80582150000.0,KOSPI,-2.34
012330,현대모비스,398000.0,226348.0,323335.0,90086504000.0,128687330000.0,KOSPI,-0.5
066570,LG전자,202000.0,454680.0,816017.0,91845360000.0,164835434000.0,KOSPI,1.92
035420,NAVER,205500.0,374601.0,606438.0,76980505500.0,124623009000.0,KOSPI,0.74
