Code,Close,Volume,VolumeTotal,Amount,AmountTotal,Market,ChangesRatio
064350,146900.0,332956.0,408785.0,48911236400.0,60050516500.0,KOSPI,1.87
086280,207500.0,147275.0,175367.0,30559562500.0,36388652500.0,KOSPI,0.0
010950,137600.0,569842.0,727011.0,78410259200.0,100036713600.0,KOSPI,10.17
047810,154200.0,518986.0,700150.0,80027641200.0,107963130000.0,KOSPI,2.73
278470,384500.0,283369.0,431872.0,108955380500.0,166054784000.0,KOSPI,1.72
003670,155800.0,970544.0,1956639.0,151210755200.0,304844356200.0,KOSPI,5.63
030200,53300.0,201753.0,239613.0,10753434900.0,12771372900.0,KOSPI,-0.37
272210,70700.0,394217.0,564771.0,27871141900.0,39929309700.0,KOSPI,0.86
011070,552000.0,230609.0,417821.0,127296168000.0,230637192000.0,KOSPI,-0.36
000720,109900.0,440197.0,635412.0,48377650300.0,69831778800.0,KOSPI,-2.4
133690,184660.0,1549820.0,1549820.0,286189761200.0,286189761200.0,KOSPI,-0.32
307950,412000.0,44122.0,89250.0,18178264000.0,36771000000.0,KOSPI,-1.2
259960,241500.0,107856.0,133443.0,26047224000.0,32226484500.0,KOSPI,5.0
005830,165900.0,154977.0,165025.0,25710684300.0,27377647500.0,KOSPI,3.82
323410,22000.0,833884.0,1139233.0,18345448000.0,25063126000.0,KOSPI,1.85
071050,188000.0,464894.0,621969.0,87400072000.0,116930172000.0,KOSPI,-7.84
005940,27800.0,692437.0,887320.0,19249748600.0,24667496000.0,KOSPI,-1.77
0126Z0,411500.0,33376.0,47811.0,13734224000.0,19674226500.0,KOSPI,2.36
047050,58000.0,421990.0,655887.0,24475420000.0,38041446000.0,KOSPI,4.69
379800,24625.0,22047240.0,22047240.0,542913285000.0,542913285000.0,KOSPI,-0.67
003490,27150.0,1827883.0,1827883.0,49627023450.0,49627023450.0,KOSPI,-1.27
006260,317000.0,193052.0,258631.0,61197484000.0,81986027000.0,KOSPI,-3.5
003230,1306000.0,63278.0,95868.0,82641068000.0,125203608000.0,KOSPI,5.92
028050,48100.0,1770766.0,1770766.0,85173844600.0,85173844600.0,KOSPI,-2.73
102110,98280.0,6661514.0,6661514.0,654693595920.0,654693595920.0,KOSPI,-0.77
078930,98900.0,370060.0,429900.0,36598934000.0,42517110000.0,KOSPI,0.1
379810,27605.0,9460004.0,9460004.0,261143410420.0,261143410420.0,KOSPI,-0.32
443060,196400.0,40600.0,47465.0,7973840000.0,9322126000.0,KOSPI,0.31
161390,70500.0,236264.0,258487.0,16656612000.0,18223333500.0,KOSPI,0.0
090430,141800.0,435171.0,596461.0,61707247800.0,84578169800.0,KOSPI,2.9
016360,91000.0,671541.0,906024.0,61110231000.0,82448184000.0,KOSPI,-4.61
488770,105175.0,454313.0,454313.0,47782369775.0,47782369775.0,KOSPI,0.03
352820,185000.0,222107.0,309441.0,41089795000.0,57246585000.0,KOSPI,2.38
396500,30270.0,10527940.0,10527940.0,318680743800.0,318680743800.0,KOSPI,-2.65
180640,118900.0,90970.0,138835.0,10816333000.0,16507481500.0,KOSPI,-6.53
039490,277500.0,112574.0,151207.0,31239285000.0,41959942500.0,KOSPI,-4.48
278530,35525.0,1257977.0,1257977.0,44689632925.0,44689632925.0,KOSPI,-0.89
064400,72600.0,882956.0,882956.0,64102605600.0,64102605600.0,KOSPI,0.69
005387,200500.0,103599.0,103599.0,20771599500.0,20771599500.0,KOSPI,-0.99
021240,95700.0,141974.0,167756.0,13586911800.0,16054249200.0,KOSPI,-0.93
047040,16410.0,5467682.0,5467682.0,89724661620.0,89724661620.0,KOSPI,-2.73
326030,85400.0,136799.0,207955.0,11682634600.0,17759357000.0,KOSPI,2.28
459580,1074285.0,440390.0,440390.0,473104371150.0,473104371150.0,KOSPI,0.01
267270,138100.0,226311.0,318660.0,31253549100.0,44006946000.0,KOSPI,-2.68
000100,80600.0,310697.0,446883.0,25042178200.0,36018769800.0,KOSPI,3.6
032640,14960.0,909266.0,1167224.0,13602619360.0,17461671040.0,KOSPI,-0.27
241560,63600.0,78963.0,96585.0,5022046800.0,6142806000.0,KOSPI,-0.62
007660,82300.0,364158.0,569460.0,29970203400.0,46866558000.0,KOSPI,-0.96
381180,44760.0,3709168.0,3709168.0,166022359680.0,166022359680.0,KOSPI,1.26
009830,33900.0,19924928.0,19924928.0,675455059200.0,675455059200.0,KOSPI,11.51
377300,42000.0,238021.0,452782.0,9996882000.0,19016844000.0,KOSPI,0.48
029780,47850.0,43481.0,55271.0,2080565850.0,2644717350.0,KOSPI,1.06
271560,137600.0,78841.0,90512.0,10848521600.0,12454451200.0,KOSPI,1.55
175330,28850.0,282747.0,349263.0,8157250950.0,10076237550.0,KOSPI,2.12
036570,248500.0,59029.0,81188.0,14668706500.0,20175218000.0,KOSPI,3.76
001440,27100.0,1475082.0,1475082.0,39974722200.0,39974722200.0,KOSPI,-1.09
122630,90690.0,16936334.0,16936334.0,1535956130460.0,1535956130460.0,KOSPI,-1.64
498400,18895.0,6316592.0,6316592.0,119352005840.0,119352005840.0,KOSPI,-0.79
353200,103800.0,681547.0,681547.0,70744578600.0,70744578600.0,KOSPI,4.32
010060,272500.0,1122836.0,2313816.0,305972810000.0,630514860000.0,KOSPI,11.68
128940,392500.0,52649.0,68178.0,20664732500.0,26759865000.0,KOSPI,0.38
051900,333500.0,183762.0,275062.0,61284627000.0,91733177000.0,KOSPI,2.93
0167A0,15210.0,21462847.0,21462847.0,326449902870.0,326449902870.0,KOSPI,-1.14
034220,9770.0,2067458.0,2067458.0,20199064660.0,20199064660.0,KOSPI,2.2
229200,13605.0,23202671.0,23202671.0,315672338955.0,315672338955.0,KOSPI,0.18
062040,157300.0,258708.0,453453.0,40694768400.0,71328156900.0,KOSPI,-2.54
088980,9980.0,805110.0,805110.0,8034997800.0,8034997800.0,KOSPI,-0.2
091160,107750.0,1605474.0,1605474.0,172989823500.0,172989823500.0,KOSPI,-2.97
138930,15150.0,935639.0,1175909.0,14174930850.0,17815021350.0,KOSPI,1.54
005385,197500.0,47458.0,47458.0,9372955000.0,9372955000.0,KOSPI,-1.25
454910,70700.0,392632.0,392632.0,27759082400.0,27759082400.0,KOSPI,0.0
000500,147700.0,129046.0,312428.0,19060094200.0,46145615600.0,KOSPI,-4.77
001040,145700.0,65244.0,76318.0,9506050800.0,11119532600.0,KOSPI,-0.14
148020,98845.0,1445867.0,1445867.0,142916723615.0,142916723615.0,KOSPI,-0.86
458730,15150.0,1878756.0,1878756.0,28463153400.0,28463153400.0,KOSPI,-0.43
111770,93400.0,51305.0,57763.0,4791887000.0,5395064200.0,KOSPI,-1.68
360200,27365.0,745936.0,745936.0,20412538640.0,20412538640.0,KOSPI,-0.76
011790,81200.0,163179.0,262631.0,13250134800.0,21325637200.0,KOSPI,1.12
411060,27330.0,745683.0,745683.0,20379516390.0,20379516390.0,KOSPI,0.59
004170,420000.0,84711.0,102400.0,35578620000.0,43008000000.0,KOSPI,-1.75
088350,4555.0,1567671.0,1567671.0,7140741405.0,7140741405.0,KOSPI,-0.55
310970,43405.0,28903.0,28903.0,1254534715.0,1254534715.0,KOSPI,-1.43
381170,31970.0,298857.0,298857.0,9554458290.0,9554458290.0,KOSPI,-0.19
052690,101900.0,90171.0,119117.0,9188424900.0,12138022300.0,KOSPI,-0.29
002380,442000.0,16441.0,23002.0,7266922000.0,10166884000.0,KOSPI,2.91
0162Z0,12385.0,6195642.0,6195642.0,76733026170.0,76733026170.0,KOSPI,-0.72
004020,28300.0,409966.0,660622.0,11602037800.0,18695602600.0,KOSPI,0.53
018880,3625.0,3799463.0,3799463.0,13773053375.0,13773053375.0,KOSPI,0.42
066970,90200.0,1289672.0,2238207.0,116328414400.0,201886271400.0,KOSPI,13.03
000990,84100.0,364342.0,587720.0,30641162200.0,49427252000.0,KOSPI,-5.08
423160,110730.0,54590.0,54590.0,6044750700.0,6044750700.0,KOSPI,0.02
233740,6650.0,119308004.0,119308004.0,793398226600.0,793398226600.0,KOSPI,0.53
357870,57875.0,144774.0,144774.0,8378795250.0,8378795250.0,KOSPI,0.01
082740,42500.0,618286.0,1009372.0,26277155000.0,42898310000.0,KOSPI,-2.19
367380,31740.0,558638.0,558638.0,17731170120.0,17731170120.0,KOSPI,-0.35
395160,34470.0,5376587.0,5376587.0,185330953890.0,185330953890.0,KOSPI,-1.18
273130,110125.0,11794.0,11794.0,1298814250.0,1298814250.0,KOSPI,0.02
251270,40900.0,209356.0,269550.0,8562660400.0,11024595000.0,KOSPI,4.87
001450,39300.0,219021.0,319324.0,8607525300.0,12549433200.0,KOSPI,1.68
036460,35750.0,268837.0,427639.0,9610922750.0,15288094250.0,KOSPI,2.88
011780,129600.0,398495.0,662696.0,51644952000.0,85885401600.0,KOSPI,6.49
028670,6040.0,4350895.0,4350895.0,26279405800.0,26279405800.0,KOSPI,3.25
022100,20750.0,223055.0,604944.0,4628391250.0,12552588000.0,KOSPI,0.73
035250,14690.0,369616.0,495889.0,5429659040.0,7284609410.0,KOSPI,1.31
102780,24315.0,552731.0,552731.0,13439654265.0,13439654265.0,KOSPI,1.74
031210,44400.0,25168.0,38200.0,1117459200.0,1696080000.0,KOSPI,1.49
395270,48750.0,1037266.0,1037266.0,50566717500.0,50566717500.0,KOSPI,-0.91
097950,204500.0,28982.0,39568.0,5926819000.0,8091656000.0,KOSPI,0.74
483650,246000.0,100362.0,182989.0,24689052000.0,45015294000.0,KOSPI,-0.4
008930,44650.0,274791.0,465074.0,12269418150.0,20765554100.0,KOSPI,1.94
0043B0,103285.0,132750.0,132750.0,13711083750.0,13711083750.0,KOSPI,0.01
487240,34835.0,3459720.0,3459720.0,120519346200.0,120519346200.0,KOSPI,0.3
455890,55360.0,80397.0,80397.0,4450777920.0,4450777920.0,KOSPI,0.02
012750,76600.0,32524.0,38313.0,2491338400.0,2934775800.0,KOSPI,2.13
302440,36850.0,76066.0,120583.0,2803032100.0,4443483550.0,KOSPI,2.65
017800,72500.0,87947.0,115650.0,6376157500.0,8384625000.0,KOSPI,0.14
139130,17870.0,411167.0,447382.0,7347554290.0,7994716340.0,KOSPI,1.07
009420,54100.0,264381.0,395572.0,14303012100.0,21400445200.0,KOSPI,-2.7
023530,99700.0,579906.0,809105.0,57816628200.0,80667768500.0,KOSPI,-12.93
375500,72000.0,318748.0,318748.0,22949856000.0,22949856000.0,KOSPI,-0.14
007340,47600.0,187654.0,228481.0,8932330400.0,10875695600.0,KOSPI,-0.42
103590,58300.0,191832.0,395425.0,11183805600.0,23053277500.0,KOSPI,-1.02
006360,31650.0,2278451.0,2278451.0,72112974150.0,72112974150.0,KOSPI,-2.91
009970,206500.0,9842.0,11097.0,2032373000.0,2291530500.0,KOSPI,1.72
004800,158100.0,19725.0,22889.0,3118522500.0,3618750900.0,KOSPI,0.0
282330,153100.0,218092.0,270812.0,33389885200.0,41461317200.0,KOSPI,14.68
026960,26500.0,81714.0,107788.0,2165421000.0,2856382000.0,KOSPI,0.95
481050,1022315.0,13773.0,13773.0,14080344495.0,14080344495.0,KOSPI,0.01
011170,61000.0,103276.0,294903.0,6299836000.0,17989083000.0,KOSPI,3.92
003690,14530.0,212400.0,288451.0,3086172000.0,4191193030.0,KOSPI,-0.68
383220,67000.0,73090.0,87366.0,4897030000.0,5853522000.0,KOSPI,0.0
005850,55200.0,103076.0,128006.0,5689795200.0,7065931200.0,KOSPI,-2.82
450080,35950.0,528381.0,528381.0,18995296950.0,18995296950.0,KOSPI,1.41
161890,106700.0,174886.0,275577.0,18660336200.0,29404065900.0,KOSPI,-0.19
001720,151400.0,7480.0,8543.0,1132472000.0,1293410200.0,KOSPI,-1.05
081660,46600.0,146347.0,152441.0,6819770200.0,7103750600.0,KOSPI,0.22
489790,48900.0,202801.0,322997.0,9916968900.0,15794553300.0,KOSPI,1.88
004370,405000.0,36408.0,49869.0,14745240000.0,20196945000.0,KOSPI,3.85
000240,25850.0,80816.0,95354.0,2089093600.0,2464900900.0,KOSPI,-2.08
426030,46640.0,553823.0,553823.0,25830304720.0,25830304720.0,KOSPI,0.8
449170,111540.0,58118.0,58118.0,6482481720.0,6482481720.0,KOSPI,0.01
014680,222500.0,28397.0,33289.0,6318332500.0,7406802500.0,KOSPI,-0.45
161510,25130.0,514111.0,514111.0,12919609430.0,12919609430.0,KOSPI,0.54
204320,50800.0,323819.0,323819.0,16450005200.0,16450005200.0,KOSPI,-0.78
139260,120050.0,447474.0,447474.0,53719253700.0,53719253700.0,KOSPI,-0.13
007070,28350.0,596701.0,823088.0,16916473350.0,23334544800.0,KOSPI,7.18
004990,23700.0,130902.0,165440.0,3102377400.0,3920928000.0,KOSPI,1.07
085620,17390.0,135649.0,135649.0,2358936110.0,2358936110.0,KOSPI,2.29
103140,83600.0,167069.0,249797.0,13966968400.0,20883029200.0,KOSPI,-0.24
192820,205500.0,66738.0,89518.0,13714659000.0,18395949000.0,KOSPI,1.73
486290,10885.0,1048544.0,1048544.0,11413401440.0,11413401440.0,KOSPI,-0.32
279570,5590.0,533218.0,533218.0,2980688620.0,2980688620.0,KOSPI,0.0
139480,81600.0,108421.0,142364.0,8847153600.0,11616902400.0,KOSPI,0.25
073240,7810.0,10021265.0,22397673.0,78266079650.0,174925826130.0,KOSPI,-1.64
005440,12190.0,844626.0,1136108.0,10295990940.0,13849156520.0,KOSPI,3.04
030000,19170.0,446537.0,535220.0,8560114290.0,10260167400.0,KOSPI,0.26
069960,101800.0,217326.0,283462.0,22123786800.0,28856431600.0,KOSPI,-4.32
456600,58305.0,185759.0,185759.0,10830678495.0,10830678495.0,KOSPI,0.89
472150,18725.0,2915488.0,2915488.0,54592512800.0,54592512800.0,KOSPI,-0.35
051600,47250.0,58585.0,76819.0,2768141250.0,3629697750.0,KOSPI,0.11
278540,34715.0,77890.0,77890.0,2703951350.0,2703951350.0,KOSPI,-1.01
018670,228000.0,11874.0,15613.0,2707272000.0,3559764000.0,KOSPI,3.64
002790,27250.0,78317.0,106683.0,2134138250.0,2907111750.0,KOSPI,2.06
0193T0,7395.0,39866096.0,39866096.0,294809779920.0,294809779920.0,KOSPI,-10.09
336260,30550.0,878074.0,1637638.0,26825160700.0,50029840900.0,KOSPI,-7.42
284430,20125.0,1694005.0,1694005.0,34091850625.0,34091850625.0,KOSPI,-0.94
385540,103205.0,1070.0,1070.0,110429350.0,110429350.0,KOSPI,0.0
462870,32750.0,29089.0,43854.0,952664750.0,1436218500.0,KOSPI,-0.15
457190,62800.0,125408.0,271378.0,7875622400.0,17042538400.0,KOSPI,1.13
071970,55200.0,181286.0,285786.0,10006987200.0,15775387200.0,KOSPI,-2.13
439260,49150.0,62391.0,102378.0,3066517650.0,5031878700.0,KOSPI,-3.06
292150,34675.0,560150.0,560150.0,19423201250.0,19423201250.0,KOSPI,-1.39
214980,114710.0,41911.0,41911.0,4807610810.0,4807610810.0,KOSPI,0.03
112610,43850.0,993484.0,993484.0,43564273400.0,43564273400.0,KOSPI,3.79
000120,79000.0,44484.0,52343.0,3514236000.0,4135097000.0,KOSPI,1.02
120110,58600.0,173903.0,300191.0,10190715800.0,17591192600.0,KOSPI,2.99
000155,436000.0,4445.0,4445.0,1938020000.0,1938020000.0,KOSPI,-1.13
475150,50500.0,5123061.0,5123061.0,258714580500.0,258714580500.0,KOSPI,-8.18
105190,98380.0,408707.0,408707.0,40208594660.0,40208594660.0,KOSPI,-0.83
011210,62500.0,51185.0,73907.0,3199062500.0,4619187500.0,KOSPI,-0.48
395400,5620.0,174534.0,174534.0,980881080.0,980881080.0,KOSPI,1.81
294400,128860.0,39830.0,39830.0,5132493800.0,5132493800.0,KOSPI,-0.9
441640,13070.0,1024262.0,1024262.0,13387104340.0,13387104340.0,KOSPI,-0.49
008770,42700.0,267726.0,376265.0,11431900200.0,16066515500.0,KOSPI,-0.35
477080,107260.0,9145.0,9145.0,980892700.0,980892700.0,KOSPI,0.01
001800,27750.0,83277.0,106804.0,2310936750.0,2963811000.0,KOSPI,3.16
006040,37750.0,39343.0,52958.0,1485198250.0,1999164500.0,KOSPI,2.03
023590,38400.0,33924.0,43283.0,1302681600.0,1662067200.0,KOSPI,-0.52
020150,30600.0,412017.0,612669.0,12607720200.0,18747671400.0,KOSPI,-2.08
305720,14000.0,3266437.0,3266437.0,45730118000.0,45730118000.0,KOSPI,5.74
442580,92305.0,911836.0,911836.0,84167021980.0,84167021980.0,KOSPI,-0.21
001740,7820.0,756696.0,756696.0,5917362720.0,5917362720.0,KOSPI,1.16
466920,29500.0,612160.0,612160.0,18058720000.0,18058720000.0,KOSPI,0.17
487230,20910.0,601564.0,601564.0,12578703240.0,12578703240.0,KOSPI,-0.62
379780,23665.0,129083.0,129083.0,3054749195.0,3054749195.0,KOSPI,-0.78
368590,30785.0,157669.0,157669.0,4853840165.0,4853840165.0,KOSPI,-0.37
446770,76280.0,200153.0,200153.0,15267670840.0,15267670840.0,KOSPI,-0.1
610063,55640.0,39.0,39.0,2169960.0,2169960.0,KOSPI,0.02
006280,129900.0,28612.0,34488.0,3716698800.0,4479991200.0,KOSPI,2.69
329200,4055.0,2244083.0,2244083.0,9099756565.0,9099756565.0,KOSPI,0.75
00680K,11060.0,205203.0,205203.0,2269545180.0,2269545180.0,KOSPI,-0.63
453850,7165.0,501757.0,501757.0,3595088905.0,3595088905.0,KOSPI,-0.76
097230,16700.0,285910.0,285910.0,4774697000.0,4774697000.0,KOSPI,0.0
020560,7310.0,53679.0,77385.0,392393490.0,565684350.0,KOSPI,-1.08
069620,129000.0,19709.0,23163.0,2542461000.0,2988027000.0,KOSPI,0.78
294870,22650.0,117386.0,158546.0,2658792900.0,3591066900.0,KOSPI,-0.22
001430,41600.0,214425.0,273743.0,8920080000.0,11387708800.0,KOSPI,3.87
298020,339000.0,21924.0,28805.0,7432236000.0,9764895000.0,KOSPI,-1.88
089860,40400.0,98533.0,121276.0,3980733200.0,4899550400.0,KOSPI,0.75
001120,37800.0,60286.0,79939.0,2278810800.0,3021694200.0,KOSPI,1.07
475630,1073825.0,24492.0,24492.0,26300121900.0,26300121900.0,KOSPI,0.01
0193W0,9760.0,10846061.0,10846061.0,105857555360.0,105857555360.0,KOSPI,0.88
322000,127800.0,1049837.0,1049837.0,134169168600.0,134169168600.0,KOSPI,-4.63
229640,45450.0,81877.0,144364.0,3721309650.0,6561343800.0,KOSPI,-0.22
0177N0,13135.0,4008364.0,4008364.0,52649861140.0,52649861140.0,KOSPI,-0.79
152100,99810.0,192089.0,192089.0,19172403090.0,19172403090.0,KOSPI,-0.71
181710,41800.0,67121.0,89702.0,2805657800.0,3749543600.0,KOSPI,-3.02
007310,341500.0,5050.0,7481.0,1724575000.0,2554761500.0,KOSPI,2.09
012630,22650.0,72687.0,84717.0,1646360550.0,1918840050.0,KOSPI,-0.22
007810,55700.0,289694.0,523568.0,16135955800.0,29162737600.0,KOSPI,0.18
390390,55450.0,971867.0,971867.0,53890025150.0,53890025150.0,KOSPI,0.87
192080,62300.0,34159.0,39491.0,2128105700.0,2460289300.0,KOSPI,0.32
315930,75520.0,57401.0,57401.0,4334923520.0,4334923520.0,KOSPI,-1.12
436140,106455.0,40.0,40.0,4258200.0,4258200.0,KOSPI,0.01
009155,446000.0,36353.0,36353.0,16213438000.0,16213438000.0,KOSPI,2.76
232080,13890.0,2108892.0,2108892.0,29292509880.0,29292509880.0,KOSPI,0.25
415640,10340.0,35525.0,35525.0,367328500.0,367328500.0,KOSPI,1.37
157450,112360.0,9156.0,9156.0,1028768160.0,1028768160.0,KOSPI,0.01
004000,48550.0,36645.0,55744.0,1779114750.0,2706371200.0,KOSPI,2.32
003540,26100.0,55353.0,85701.0,1444713300.0,2236796100.0,KOSPI,-1.69
438080,14440.0,374667.0,374667.0,5410191480.0,5410191480.0,KOSPI,-0.48
361610,14980.0,181393.0,300015.0,2717267140.0,4494224700.0,KOSPI,5.12
448330,16710.0,583390.0,583390.0,9748446900.0,9748446900.0,KOSPI,0.36
005070,36550.0,124064.0,245704.0,4534539200.0,8980481200.0,KOSPI,1.81
000815,403500.0,4438.0,4438.0,1790733000.0,1790733000.0,KOSPI,-0.12
0072R0,13040.0,479742.0,479742.0,6255835680.0,6255835680.0,KOSPI,0.58
017960,23100.0,172072.0,269334.0,3974863200.0,6221615400.0,KOSPI,0.87
281820,59300.0,217981.0,415299.0,12926273300.0,24627230700.0,KOSPI,-5.12
091230,114000.0,318443.0,318443.0,36302502000.0,36302502000.0,KOSPI,-2.52
497570,22650.0,1857084.0,1857084.0,42062952600.0,42062952600.0,KOSPI,1.14
0183J0,7880.0,1524694.0,1524694.0,12014588720.0,12014588720.0,KOSPI,2.6
030610,10000.0,38089.0,50334.0,380890000.0,503340000.0,KOSPI,-0.79
066575,65600.0,108274.0,108274.0,7102774400.0,7102774400.0,KOSPI,3.31
000080,15970.0,164432.0,251409.0,2625979040.0,4015001730.0,KOSPI,3.17
0195S0,6290.0,23126447.0,23126447.0,145465351630.0,145465351630.0,KOSPI,-10.59
449450,56265.0,210845.0,210845.0,11863193925.0,11863193925.0,KOSPI,2.67
300720,14830.0,40869.0,64067.0,606087270.0,950113610.0,KOSPI,0.68
077970,27050.0,172977.0,294595.0,4679027850.0,7968794750.0,KOSPI,-0.92
006340,13790.0,6811800.0,6811800.0,93934722000.0,93934722000.0,KOSPI,-4.24
330590,3740.0,129322.0,129322.0,483664280.0,483664280.0,KOSPI,1.36
479080,53640.0,22589.0,22589.0,1211673960.0,1211673960.0,KOSPI,0.01
280360,116900.0,105777.0,139599.0,12365331300.0,16319123100.0,KOSPI,12.4
000210,50900.0,63727.0,81642.0,3243704300.0,4155577800.0,KOSPI,2.41
093370,9940.0,2294473.0,2294473.0,22807061620.0,22807061620.0,KOSPI,0.81
465580,25045.0,797588.0,797588.0,19975591460.0,19975591460.0,KOSPI,0.34
003570,32000.0,37174.0,47641.0,1189568000.0,1524512000.0,KOSPI,1.75
009450,73000.0,50167.0,85513.0,3662191000.0,6242449000.0,KOSPI,1.39
445290,30140.0,672688.0,672688.0,20274816320.0,20274816320.0,KOSPI,-1.58
003090,17940.0,40490.0,54768.0,726390600.0,982537920.0,KOSPI,0.34
032350,13030.0,207289.0,314379.0,2700975670.0,4096358370.0,KOSPI,2.92
479520,106170.0,7739.0,7739.0,821649630.0,821649630.0,KOSPI,0.0
0139F0,101910.0,19.0,19.0,1936290.0,1936290.0,KOSPI,0.02
446720,13880.0,205085.0,205085.0,2846579800.0,2846579800.0,KOSPI,-0.61
003240,919000.0,1502.0,1777.0,1380338000.0,1633063000.0,KOSPI,0.99
226490,64285.0,203923.0,203923.0,13109190055.0,13109190055.0,KOSPI,-0.25
469830,54260.0,213030.0,213030.0,11559007800.0,11559007800.0,KOSPI,0.03
451540,52955.0,1438.0,1438.0,76149290.0,76149290.0,KOSPI,-0.03
494890,28255.0,1014111.0,1014111.0,28653706305.0,28653706305.0,KOSPI,-0.77
356540,101410.0,713.0,713.0,72305330.0,72305330.0,KOSPI,0.02
449180,17220.0,516509.0,516509.0,8894284980.0,8894284980.0,KOSPI,-0.23
051915,128500.0,10578.0,10578.0,1359273000.0,1359273000.0,KOSPI,3.63
760009,107125.0,15.0,15.0,1606875.0,1606875.0,KOSPI,0.02
0117L0,10140.0,714.0,714.0,7239960.0,7239960.0,KOSPI,0.0
