Code,Close,Volume,VolumeTotal,Amount,AmountTotal,Market,ChangesRatio
267260,772000.0,164443.0,219891.0,126949996000.0,169755852000.0,KOSPI,7.82
005490,317000.0,230639.0,395654.0,73112563000.0,125422318000.0,KOSPI,1.28
316140,33350.0,1566346.0,2137692.0,52237639100.0,71292028200.0,KOSPI,0.45
069500,104300.0,17028949.0,17028949.0,1776119380700.0,1776119380700.0,KOSPI,3.96
015760,35700.0,1083486.0,1761663.0,38680450200.0,62891369100.0,KOSPI,1.56
010130,1095000.0,15546.0,22161.0,17022870000.0,24266295000.0,KOSPI,4.89
360750,27405.0,26019361.0,26019361.0,713060588205.0,713060588205.0,KOSPI,1.03
000150,1260000.0,76549.0,118975.0,96451740000.0,149908500000.0,KOSPI,-1.1
138040,120400.0,256893.0,288466.0,30929917200.0,34731306400.0,KOSPI,0.75
017670,93000.0,1928895.0,3192329.0,179387235000.0,296886597000.0,KOSPI,1.75
042700,209000.0,626113.0,1539473.0,130857617000.0,321749857000.0,KOSPI,2.96
011200,21100.0,1195460.0,2053533.0,25224206000.0,43329546300.0,KOSPI,-0.47
006800,35200.0,1244761.0,2442547.0,43815587200.0,85977654400.0,KOSPI,3.38
010140,22200.0,2847757.0,5561331.0,63220205400.0,123461548200.0,KOSPI,2.54
096770,109200.0,832094.0,1276155.0,90864664800.0,139356126000.0,KOSPI,-1.89
033780,176000.0,258684.0,301567.0,45528384000.0,53075792000.0,KOSPI,0.23
051910,255500.0,172045.0,244581.0,43957497500.0,62490445500.0,KOSPI,-0.39
018260,230500.0,375539.0,731757.0,86561739500.0,168669988500.0,KOSPI,5.01
079550,798000.0,101538.0,147194.0,81027324000.0,117460812000.0,KOSPI,-0.37
267250,219000.0,137389.0,169315.0,30088191000.0,37079985000.0,KOSPI,5.04
035720,38150.0,2541159.0,2541159.0,96945215850.0,96945215850.0,KOSPI,0.66
003550,106800.0,238735.0,305187.0,25496898000.0,32593971600.0,KOSPI,4.71
064350,147700.0,406442.0,529067.0,60031483400.0,78143195900.0,KOSPI,5.58
024110,20200.0,830671.0,1222609.0,16779554200.0,24696701800.0,KOSPI,-0.74
086280,205500.0,119076.0,168562.0,24470118000.0,34639491000.0,KOSPI,2.75
047810,146500.0,423884.0,586953.0,62099006000.0,85988614500.0,KOSPI,6.55
011070,601000.0,339241.0,750584.0,203883841000.0,451100984000.0,KOSPI,14.48
010950,122500.0,445466.0,538657.0,54569585000.0,65985482500.0,KOSPI,-2.62
272210,72400.0,413131.0,753369.0,29910684400.0,54543915600.0,KOSPI,4.78
278470,357500.0,721829.0,1106280.0,258053867500.0,395495100000.0,KOSPI,-0.56
030200,52500.0,384749.0,471148.0,20199322500.0,24735270000.0,KOSPI,0.38
003670,146200.0,139772.0,220698.0,20434666400.0,32266047600.0,KOSPI,2.38
000720,110100.0,732453.0,1091482.0,80643075300.0,120172168200.0,KOSPI,8.47
071050,209500.0,183833.0,229442.0,38513013500.0,48068099000.0,KOSPI,3.46
133690,188030.0,1796143.0,1796143.0,337728768290.0,337728768290.0,KOSPI,2.43
307950,414500.0,107240.0,201746.0,44450980000.0,83623717000.0,KOSPI,5.2
259960,229000.0,150714.0,184923.0,34513506000.0,42347367000.0,KOSPI,-3.78
005940,28250.0,528697.0,780963.0,14935690250.0,22062204750.0,KOSPI,1.44
323410,21550.0,1226921.0,1925286.0,26440147550.0,41489913300.0,KOSPI,-1.37
006260,329000.0,176261.0,266641.0,57989869000.0,87724889000.0,KOSPI,9.48
005830,155600.0,196176.0,207702.0,30524985600.0,32318431200.0,KOSPI,0.52
379800,24925.0,18560973.0,18560973.0,462632252025.0,462632252025.0,KOSPI,1.34
003490,26900.0,3823545.0,3823545.0,102853360500.0,102853360500.0,KOSPI,3.07
102110,104625.0,2652644.0,2652644.0,277532878500.0,277532878500.0,KOSPI,4.17
0126Z0,389000.0,47521.0,68183.0,18485669000.0,26523187000.0,KOSPI,0.78
028050,49100.0,2427587.0,2427587.0,119194521700.0,119194521700.0,KOSPI,2.83
047050,54400.0,331282.0,531045.0,18021740800.0,28888848000.0,KOSPI,0.74
003230,1210000.0,52138.0,77345.0,63086980000.0,93587450000.0,KOSPI,-0.74
379810,28090.0,8916600.0,8916600.0,250467294000.0,250467294000.0,KOSPI,2.35
078930,95000.0,532973.0,613586.0,50632435000.0,58290670000.0,KOSPI,-1.96
396500,33895.0,11283722.0,11283722.0,382461757190.0,382461757190.0,KOSPI,4.63
016360,97600.0,660743.0,1051565.0,64488516800.0,102632744000.0,KOSPI,-1.01
443060,193100.0,86147.0,107776.0,16634985700.0,20811545600.0,KOSPI,4.43
161390,67700.0,400026.0,436153.0,27081760200.0,29527558100.0,KOSPI,0.0
180640,122500.0,121901.0,189433.0,14932872500.0,23205542500.0,KOSPI,1.74
488770,105130.0,724426.0,724426.0,76158905380.0,76158905380.0,KOSPI,0.0
352820,181000.0,272804.0,399938.0,49377524000.0,72388778000.0,KOSPI,0.0
090430,131300.0,352534.0,451285.0,46287714200.0,59253720500.0,KOSPI,-0.45
039490,292500.0,125188.0,155211.0,36617490000.0,45399217500.0,KOSPI,2.99
278530,37775.0,1491810.0,1491810.0,56353122750.0,56353122750.0,KOSPI,3.88
005387,204500.0,82817.0,82817.0,16936076500.0,16936076500.0,KOSPI,3.23
064400,73300.0,1427701.0,1427701.0,104650483300.0,104650483300.0,KOSPI,7.64
267270,141900.0,459531.0,694026.0,65207448900.0,98482289400.0,KOSPI,11.64
047040,16230.0,9472960.0,9472960.0,153746140800.0,153746140800.0,KOSPI,6.78
459580,1073950.0,431569.0,431569.0,463483527550.0,463483527550.0,KOSPI,0.01
021240,92800.0,217437.0,234547.0,20178153600.0,21765961600.0,KOSPI,-1.59
326030,82000.0,196091.0,306555.0,16079462000.0,25137510000.0,KOSPI,2.76
032640,14920.0,897720.0,1085750.0,13393982400.0,16199390000.0,KOSPI,-0.07
007660,84700.0,626295.0,1070606.0,53047186500.0,90680328200.0,KOSPI,6.41
381180,45715.0,1649408.0,1649408.0,75402686720.0,75402686720.0,KOSPI,5.58
241560,64300.0,153183.0,190794.0,9849666900.0,12268054200.0,KOSPI,2.55
000100,75100.0,238250.0,385689.0,17892575000.0,28965243900.0,KOSPI,0.4
122630,102755.0,19524987.0,19524987.0,2006290039185.0,2006290039185.0,KOSPI,7.78
377300,41550.0,896010.0,1447879.0,37229215500.0,60159372450.0,KOSPI,-5.14
001440,28450.0,3649954.0,3649954.0,103841191300.0,103841191300.0,KOSPI,11.57
498400,20035.0,6796226.0,6796226.0,136162387910.0,136162387910.0,KOSPI,3.84
029780,46550.0,83974.0,107544.0,3908989700.0,5006173200.0,KOSPI,0.0
0167A0,16825.0,16954432.0,16954432.0,285258318400.0,285258318400.0,KOSPI,5.65
353200,106300.0,1246213.0,1246213.0,132472441900.0,132472441900.0,KOSPI,8.69
091160,119410.0,1257759.0,1257759.0,150189002190.0,150189002190.0,KOSPI,4.3
175330,27800.0,232503.0,291790.0,6463583400.0,8111762000.0,KOSPI,2.77
009830,30150.0,7791896.0,7791896.0,234925664400.0,234925664400.0,KOSPI,12.5
271560,130300.0,165968.0,184408.0,21625630400.0,24028362400.0,KOSPI,-1.81
062040,167200.0,177555.0,383779.0,29687196000.0,64167848800.0,KOSPI,9.35
036570,235000.0,68032.0,88171.0,15987520000.0,20720185000.0,KOSPI,-2.29
034220,9800.0,4494214.0,4494214.0,44043297200.0,44043297200.0,KOSPI,2.83
128940,380000.0,97816.0,118571.0,37170080000.0,45056980000.0,KOSPI,0.53
088980,9970.0,1421288.0,1421288.0,14170241360.0,14170241360.0,KOSPI,0.91
005385,203000.0,75947.0,75947.0,15417241000.0,15417241000.0,KOSPI,3.57
454910,73000.0,578027.0,578027.0,42195971000.0,42195971000.0,KOSPI,6.57
000500,158900.0,210462.0,605202.0,33442411800.0,96166597800.0,KOSPI,8.46
229200,13545.0,26326718.0,26326718.0,356595395310.0,356595395310.0,KOSPI,1.61
138930,14940.0,1275743.0,1550548.0,19059600420.0,23165187120.0,KOSPI,-1.13
010060,246000.0,415641.0,790249.0,102247686000.0,194401254000.0,KOSPI,9.33
148020,105150.0,1015537.0,1015537.0,106783715550.0,106783715550.0,KOSPI,3.92
051900,292500.0,108556.0,159651.0,31752630000.0,46697917500.0,KOSPI,0.34
310970,46705.0,18218.0,18218.0,850871690.0,850871690.0,KOSPI,3.93
458730,15320.0,2457717.0,2457717.0,37652224440.0,37652224440.0,KOSPI,0.46
360200,27700.0,867580.0,867580.0,24031966000.0,24031966000.0,KOSPI,1.32
004170,430000.0,155932.0,177051.0,67050760000.0,76131930000.0,KOSPI,1.06
011790,81400.0,194074.0,352096.0,15797623600.0,28660614400.0,KOSPI,4.23
001040,137800.0,138862.0,166702.0,19135183600.0,22971535600.0,KOSPI,4.39
381170,32390.0,643097.0,643097.0,20829911830.0,20829911830.0,KOSPI,1.62
0162Z0,13040.0,7461557.0,7461557.0,97298703280.0,97298703280.0,KOSPI,1.99
052690,102500.0,110471.0,178657.0,11323277500.0,18312342500.0,KOSPI,3.54
000990,90000.0,655375.0,1473739.0,58983750000.0,132636510000.0,KOSPI,5.88
111770,88200.0,88261.0,94994.0,7784620200.0,8378470800.0,KOSPI,-1.12
411060,26600.0,784986.0,784986.0,20880627600.0,20880627600.0,KOSPI,2.29
082740,46050.0,1004658.0,1797632.0,46264500900.0,82780953600.0,KOSPI,13.01
395160,38540.0,5954149.0,5954149.0,229472902460.0,229472902460.0,KOSPI,6.17
088350,4355.0,2610158.0,2610158.0,11367238090.0,11367238090.0,KOSPI,1.04
002380,432000.0,26285.0,37488.0,11355120000.0,16194816000.0,KOSPI,8.95
004020,27650.0,627398.0,990693.0,17347554700.0,27392661450.0,KOSPI,4.54
018880,3530.0,6920566.0,6920566.0,24429597980.0,24429597980.0,KOSPI,4.75
233740,6540.0,93937484.0,93937484.0,614351145360.0,614351145360.0,KOSPI,3.07
423160,110690.0,85061.0,85061.0,9415402090.0,9415402090.0,KOSPI,0.0
357870,57860.0,267908.0,267908.0,15501156880.0,15501156880.0,KOSPI,0.01
367380,32300.0,599954.0,599954.0,19378514200.0,19378514200.0,KOSPI,2.38
273130,110205.0,40089.0,40089.0,4418008245.0,4418008245.0,KOSPI,0.29
395270,54315.0,1162181.0,1162181.0,63123861015.0,63123861015.0,KOSPI,6.01
066970,79800.0,208750.0,364313.0,16658250000.0,29072177400.0,KOSPI,2.97
023530,114300.0,206125.0,262593.0,23560087500.0,30014379900.0,KOSPI,-0.35
102780,24940.0,537770.0,537770.0,13411983800.0,13411983800.0,KOSPI,5.59
022100,20850.0,202321.0,414687.0,4218392850.0,8646223950.0,KOSPI,2.71
0193T0,10355.0,33452473.0,33452473.0,346400357915.0,346400357915.0,KOSPI,10.75
036460,33950.0,131774.0,238037.0,4473727300.0,8081356150.0,KOSPI,-0.44
028670,5860.0,4647903.0,4647903.0,27236711580.0,27236711580.0,KOSPI,3.9
001450,36700.0,442571.0,547178.0,16242355700.0,20081432600.0,KOSPI,-0.27
487240,36435.0,4386180.0,4386180.0,159810468300.0,159810468300.0,KOSPI,10.04
251270,37950.0,170047.0,215412.0,6453283650.0,8174885400.0,KOSPI,-3.44
035250,14180.0,723432.0,991726.0,10258265760.0,14062674680.0,KOSPI,-2.21
011780,119800.0,70253.0,86415.0,8416309400.0,10352517000.0,KOSPI,2.39
0043B0,103240.0,167587.0,167587.0,17301681880.0,17301681880.0,KOSPI,0.01
031210,42950.0,17925.0,27345.0,769878750.0,1174467750.0,KOSPI,0.94
097950,197500.0,57646.0,72170.0,11385085000.0,14253575000.0,KOSPI,1.23
455890,55340.0,160514.0,160514.0,8882844760.0,8882844760.0,KOSPI,0.01
103590,61100.0,317013.0,770080.0,19369494300.0,47051888000.0,KOSPI,8.91
483650,232000.0,103468.0,190090.0,24004576000.0,44100880000.0,KOSPI,-3.13
012750,73600.0,32697.0,36964.0,2406499200.0,2720550400.0,KOSPI,1.8
017800,71200.0,87398.0,129715.0,6222737600.0,9235708000.0,KOSPI,2.89
009420,53100.0,238054.0,391486.0,12640667400.0,20787906600.0,KOSPI,2.12
008930,40350.0,224225.0,369524.0,9047478750.0,14910293400.0,KOSPI,2.93
375500,70900.0,460726.0,460726.0,32665473400.0,32665473400.0,KOSPI,7.42
139130,17290.0,478769.0,507513.0,8277916010.0,8774899770.0,KOSPI,0.23
007340,46400.0,171370.0,258138.0,7951568000.0,11977603200.0,KOSPI,8.28
302440,34600.0,110026.0,151688.0,3806899600.0,5248404800.0,KOSPI,-0.14
004800,161800.0,32133.0,42016.0,5199119400.0,6798188800.0,KOSPI,9.1
006360,31150.0,4559145.0,4559145.0,142017366750.0,142017366750.0,KOSPI,8.35
481050,1021970.0,48359.0,48359.0,49421447230.0,49421447230.0,KOSPI,0.01
005850,56100.0,93035.0,126306.0,5219263500.0,7085766600.0,KOSPI,3.7
139260,132415.0,336668.0,336668.0,44579893220.0,44579893220.0,KOSPI,6.92
426030,48415.0,854110.0,854110.0,41351735650.0,41351735650.0,KOSPI,3.94
026960,25200.0,53569.0,72368.0,1349938800.0,1823673600.0,KOSPI,-0.79
383220,65000.0,155070.0,214505.0,10079550000.0,13942825000.0,KOSPI,2.69
489790,49000.0,358974.0,658856.0,17589726000.0,32283944000.0,KOSPI,9.62
011170,57700.0,96728.0,142884.0,5581205600.0,8244406800.0,KOSPI,0.0
009970,189900.0,11429.0,12548.0,2170367100.0,2382865200.0,KOSPI,-0.52
003690,13830.0,258859.0,295932.0,3580019970.0,4092739560.0,KOSPI,0.66
449170,111510.0,74238.0,74238.0,8278279380.0,8278279380.0,KOSPI,0.0
014680,225500.0,25163.0,31600.0,5674256500.0,7125800000.0,KOSPI,5.13
001720,147100.0,5233.0,7736.0,769774300.0,1137965600.0,KOSPI,3.23
000240,25450.0,84221.0,103054.0,2143424450.0,2622724300.0,KOSPI,1.6
161890,102300.0,124624.0,203969.0,12749035200.0,20866028700.0,KOSPI,0.99
450080,33900.0,391024.0,391024.0,13255713600.0,13255713600.0,KOSPI,3.51
204320,50600.0,819304.0,819304.0,41456782400.0,41456782400.0,KOSPI,3.79
069960,110100.0,456795.0,613046.0,50293129500.0,67496364600.0,KOSPI,-7.01
486290,11060.0,2893254.0,2893254.0,31999389240.0,31999389240.0,KOSPI,2.08
161510,24745.0,641101.0,641101.0,15864044245.0,15864044245.0,KOSPI,0.96
081660,44050.0,91142.0,94722.0,4014805100.0,4172504100.0,KOSPI,-0.79
472150,19995.0,4082139.0,4082139.0,81622369305.0,81622369305.0,KOSPI,4.25
279570,5680.0,651162.0,651162.0,3698600160.0,3698600160.0,KOSPI,1.07
004370,376500.0,14732.0,19275.0,5546598000.0,7257037500.0,KOSPI,0.0
456600,60575.0,240111.0,240111.0,14544723825.0,14544723825.0,KOSPI,3.07
004990,22850.0,168659.0,233180.0,3853858150.0,5328163000.0,KOSPI,0.88
085620,16830.0,258848.0,258848.0,4356411840.0,4356411840.0,KOSPI,10.87
278540,37190.0,28403.0,28403.0,1056307570.0,1056307570.0,KOSPI,3.96
336260,34600.0,2799090.0,5829016.0,96848514000.0,201683953600.0,KOSPI,20.98
103140,80700.0,417613.0,624211.0,33701369100.0,50373827700.0,KOSPI,14.47
192820,195000.0,106704.0,144252.0,20807280000.0,28129140000.0,KOSPI,-0.1
005440,12060.0,346452.0,421489.0,4178211120.0,5083157340.0,KOSPI,0.5
139480,79700.0,87577.0,133803.0,6979886900.0,10664099100.0,KOSPI,-0.5
030000,18700.0,217982.0,305396.0,4076263400.0,5710905200.0,KOSPI,-0.16
073240,7380.0,7629558.0,17324033.0,56306138040.0,127851363540.0,KOSPI,5.73
282330,122300.0,103223.0,105996.0,12624172900.0,12963310800.0,KOSPI,-2.39
051600,46600.0,89019.0,139877.0,4148285400.0,6518268200.0,KOSPI,1.75
007070,24800.0,238369.0,261395.0,5911551200.0,6482596000.0,KOSPI,-1.0
284430,20920.0,781911.0,781911.0,16357578120.0,16357578120.0,KOSPI,2.05
071970,59200.0,314369.0,542515.0,18610644800.0,32116888000.0,KOSPI,12.55
292150,36790.0,432830.0,432830.0,15923815700.0,15923815700.0,KOSPI,3.33
002790,26100.0,113584.0,142933.0,2964542400.0,3730551300.0,KOSPI,0.77
018670,213500.0,11970.0,18021.0,2555595000.0,3847483500.0,KOSPI,0.0
475150,57700.0,6625041.0,6625041.0,382264865700.0,382264865700.0,KOSPI,3.41
385540,103330.0,7041.0,7041.0,727546530.0,727546530.0,KOSPI,0.34
439260,50700.0,74696.0,132203.0,3787087200.0,6702692100.0,KOSPI,4.11
462870,32300.0,53893.0,83630.0,1740743900.0,2701249000.0,KOSPI,-1.07
000155,469000.0,6831.0,6831.0,3203739000.0,3203739000.0,KOSPI,0.97
214980,114690.0,44711.0,44711.0,5127904590.0,5127904590.0,KOSPI,0.02
457190,60200.0,110904.0,222654.0,6676420800.0,13403770800.0,KOSPI,3.97
294400,137000.0,124662.0,124662.0,17078694000.0,17078694000.0,KOSPI,3.92
000120,76900.0,58896.0,76418.0,4529102400.0,5876544200.0,KOSPI,1.18
105190,104595.0,266633.0,266633.0,27888478635.0,27888478635.0,KOSPI,4.01
112610,41000.0,318698.0,318698.0,13066618000.0,13066618000.0,KOSPI,2.89
442580,99870.0,1109714.0,1109714.0,110827137180.0,110827137180.0,KOSPI,5.56
0193W0,11090.0,9445519.0,9445519.0,104750805710.0,104750805710.0,KOSPI,4.62
011210,62300.0,54436.0,98953.0,3391362800.0,6164771900.0,KOSPI,3.49
441640,13175.0,1149537.0,1149537.0,15145149975.0,15145149975.0,KOSPI,1.35
023590,39000.0,34255.0,46164.0,1335945000.0,1800396000.0,KOSPI,1.3
0195S0,8840.0,22140488.0,22140488.0,195721913920.0,195721913920.0,KOSPI,11.41
395400,5570.0,128734.0,128734.0,717048380.0,717048380.0,KOSPI,1.09
477080,107230.0,8240.0,8240.0,883575200.0,883575200.0,KOSPI,0.01
008770,42100.0,363681.0,587594.0,15310970100.0,24737707400.0,KOSPI,1.45
020150,31250.0,156784.0,268262.0,4899500000.0,8383187500.0,KOSPI,2.63
446770,79210.0,117809.0,117809.0,9331650890.0,9331650890.0,KOSPI,4.02
487230,21455.0,773612.0,773612.0,16597845460.0,16597845460.0,KOSPI,1.35
120110,53800.0,58316.0,95285.0,3137400800.0,5126333000.0,KOSPI,3.26
006040,36200.0,44427.0,66165.0,1608257400.0,2395173000.0,KOSPI,-2.03
001740,7900.0,1267024.0,1267024.0,10009489600.0,10009489600.0,KOSPI,4.77
466920,29780.0,1239492.0,1239492.0,36912071760.0,36912071760.0,KOSPI,5.01
368590,31325.0,278565.0,278565.0,8726048625.0,8726048625.0,KOSPI,2.37
379780,23960.0,274036.0,274036.0,6565902560.0,6565902560.0,KOSPI,1.35
001800,25850.0,76572.0,93217.0,1979386200.0,2409659450.0,KOSPI,1.77
097230,17200.0,391558.0,391558.0,6734797600.0,6734797600.0,KOSPI,3.8
00680K,11340.0,202154.0,202154.0,2292426360.0,2292426360.0,KOSPI,2.62
453850,7230.0,894298.0,894298.0,6465774540.0,6465774540.0,KOSPI,1.26
610063,55620.0,11.0,11.0,611820.0,611820.0,KOSPI,0.01
475630,1073390.0,43632.0,43632.0,46834152480.0,46834152480.0,KOSPI,0.01
322000,135900.0,421693.0,421693.0,57308078700.0,57308078700.0,KOSPI,5.35
329200,4025.0,3331477.0,3331477.0,13409194925.0,13409194925.0,KOSPI,0.63
305720,13120.0,2372923.0,2372923.0,31132749760.0,31132749760.0,KOSPI,0.85
020560,7230.0,156921.0,246944.0,1134538830.0,1785405120.0,KOSPI,3.29
001430,40800.0,189406.0,279622.0,7727764800.0,11408577600.0,KOSPI,7.79
229640,47600.0,156481.0,262318.0,7448495600.0,12486336800.0,KOSPI,7.69
0177N0,13895.0,4444566.0,4444566.0,61757244570.0,61757244570.0,KOSPI,2.66
069620,124500.0,28518.0,35800.0,3550491000.0,4457100000.0,KOSPI,0.73
001120,37150.0,101468.0,145389.0,3769536200.0,5401201350.0,KOSPI,0.27
089860,39400.0,52863.0,77154.0,2082802200.0,3039867600.0,KOSPI,0.0
294870,21700.0,261923.0,324046.0,5683729100.0,7031798200.0,KOSPI,2.12
006280,122300.0,41286.0,48133.0,5049277800.0,5886665900.0,KOSPI,1.92
298020,330000.0,20221.0,31390.0,6672930000.0,10358700000.0,KOSPI,2.96
152100,105995.0,142495.0,142495.0,15103757525.0,15103757525.0,KOSPI,4.04
181710,42800.0,154066.0,232858.0,6594024800.0,9966322400.0,KOSPI,-2.06
281820,70700.0,225401.0,616795.0,15935850700.0,43607406500.0,KOSPI,0.71
009155,472500.0,59404.0,59404.0,28068390000.0,28068390000.0,KOSPI,7.26
390390,56290.0,1442685.0,1442685.0,81208738650.0,81208738650.0,KOSPI,4.57
315930,79180.0,27399.0,27399.0,2169452820.0,2169452820.0,KOSPI,2.98
007810,55400.0,555243.0,1215816.0,30760462200.0,67356206400.0,KOSPI,14.94
012630,22200.0,80893.0,96835.0,1795824600.0,2149737000.0,KOSPI,5.71
007310,323500.0,3190.0,4314.0,1031965000.0,1395579000.0,KOSPI,0.31
436140,106600.0,3303.0,3303.0,352099800.0,352099800.0,KOSPI,0.34
192080,60900.0,43215.0,49449.0,2631793500.0,3011444100.0,KOSPI,-0.98
700026,107400.0,189.0,189.0,20298600.0,20298600.0,KOSPI,0.0
082640,8250.0,98328.0,98328.0,811206000.0,811206000.0,KOSPI,0.61
415640,10410.0,71139.0,71139.0,740556990.0,740556990.0,KOSPI,-2.53
232080,13795.0,2708537.0,2708537.0,37364267915.0,37364267915.0,KOSPI,1.58
091230,125000.0,431313.0,431313.0,53914125000.0,53914125000.0,KOSPI,4.06
003540,26450.0,24296.0,52797.0,642629200.0,1396480650.0,KOSPI,0.95
157450,112335.0,10643.0,10643.0,1195581405.0,1195581405.0,KOSPI,0.01
448330,16995.0,734629.0,734629.0,12485019855.0,12485019855.0,KOSPI,0.56
438080,14570.0,587774.0,587774.0,8563867180.0,8563867180.0,KOSPI,0.48
004000,47000.0,40024.0,60365.0,1881128000.0,2837155000.0,KOSPI,2.51
006340,15450.0,43140353.0,43140353.0,666518453850.0,666518453850.0,KOSPI,12.04
000815,400000.0,11195.0,11195.0,4478000000.0,4478000000.0,KOSPI,2.04
017960,23250.0,206821.0,366035.0,4808588250.0,8510313750.0,KOSPI,4.73
497570,22840.0,570698.0,570698.0,13034742320.0,13034742320.0,KOSPI,3.94
005070,36000.0,110532.0,209568.0,3979152000.0,7544448000.0,KOSPI,5.11
0072R0,12720.0,534092.0,534092.0,6793650240.0,6793650240.0,KOSPI,2.25
361610,13920.0,170925.0,278361.0,2379276000.0,3874785120.0,KOSPI,-1.76
077970,28100.0,364669.0,697782.0,10247198900.0,19607674200.0,KOSPI,15.16
0183J0,7730.0,1646442.0,1646442.0,12726996660.0,12726996660.0,KOSPI,4.67
030610,9790.0,40277.0,84360.0,394311830.0,825884400.0,KOSPI,1.45
449450,55795.0,342737.0,342737.0,19123010915.0,19123010915.0,KOSPI,3.71
445290,31280.0,531164.0,531164.0,16614809920.0,16614809920.0,KOSPI,4.18
066575,63900.0,128914.0,128914.0,8237604600.0,8237604600.0,KOSPI,5.45
093370,10230.0,2753925.0,2753925.0,28172652750.0,28172652750.0,KOSPI,5.46
494890,30075.0,908794.0,908794.0,27331979550.0,27331979550.0,KOSPI,4.07
479080,53625.0,29309.0,29309.0,1571695125.0,1571695125.0,KOSPI,0.02
000210,51200.0,104450.0,127154.0,5347840000.0,6510284800.0,KOSPI,-1.35
226490,68060.0,254095.0,254095.0,17293705700.0,17293705700.0,KOSPI,4.35
000080,15050.0,138727.0,192109.0,2087841350.0,2891240450.0,KOSPI,-0.53
300720,14230.0,49424.0,74997.0,703303520.0,1067207310.0,KOSPI,1.57
330590,3620.0,129828.0,129828.0,469977360.0,469977360.0,KOSPI,-0.14
465580,25215.0,3266182.0,3266182.0,82356779130.0,82356779130.0,KOSPI,1.37
003570,31350.0,123499.0,152629.0,3871693650.0,4784919150.0,KOSPI,1.13
451540,53035.0,3294.0,3294.0,174697290.0,174697290.0,KOSPI,0.42
446720,14040.0,311785.0,311785.0,4377461400.0,4377461400.0,KOSPI,0.32
469150,54300.0,557478.0,557478.0,30271055400.0,30271055400.0,KOSPI,3.91
479520,106145.0,2139.0,2139.0,227044155.0,227044155.0,KOSPI,0.01
356540,101620.0,74.0,74.0,7519880.0,7519880.0,KOSPI,0.41
469830,54230.0,204081.0,204081.0,11067312630.0,11067312630.0,KOSPI,0.01
003240,904000.0,1981.0,2350.0,1790824000.0,2124400000.0,KOSPI,2.73
009450,68600.0,20836.0,31944.0,1429349600.0,2191358400.0,KOSPI,0.15
449180,17330.0,524263.0,524263.0,9085477790.0,9085477790.0,KOSPI,1.91
003090,17070.0,43067.0,56839.0,735153690.0,970241730.0,KOSPI,-0.23
760009,107085.0,18.0,18.0,1927530.0,1927530.0,KOSPI,0.0
0117V0,18870.0,2316967.0,2316967.0,43721167290.0,43721167290.0,KOSPI,9.14
0117L0,10135.0,6616.0,6616.0,67053160.0,67053160.0,KOSPI,0.0
032350,12280.0,321442.0,427603.0,3947307760.0,5250964840.0,KOSPI,0.57
0139F0,101865.0,756.0,756.0,77009940.0,77009940.0,KOSPI,0.02
