Code,Name,Close,Volume,VolumeTotal,Amount,AmountTotal,Market,ChangesRatio
005930,삼성전자,275000.0,22223579.0,33876593.0,6111484225000.0,9316063075000.0,KOSPI,5.36
000660,SK하이닉스,1879000.0,2716408.0,4239868.0,5104130632000.0,7966711972000.0,KOSPI,1.18
005935,삼성전자우,210500.0,4465009.0,4465009.0,939884394500.0,939884394500.0,KOSPI,7.34
402340,SK스퀘어,1133000.0,502078.0,678487.0,568854374000.0,768725771000.0,KOSPI,5.0
009150,삼성전기,1432000.0,571885.0,987243.0,818939320000.0,1413731976000.0,KOSPI,3.17
373220,LG에너지솔루션,355500.0,314679.0,389323.0,111868384500.0,138404326500.0,KOSPI,-2.34
005380,현대차,361500.0,459420.0,755275.0,166080330000.0,273031912500.0,KOSPI,-0.96
207940,삼성바이오로직스,1403000.0,30134.0,35333.0,42278002000.0,49572199000.0,KOSPI,0.36
105560,KB금융,177900.0,676174.0,796039.0,120291354600.0,141615338100.0,KOSPI,1.72
028260,삼성물산,368500.0,312546.0,399399.0,115173201000.0,147178531500.0,KOSPI,4.99
032830,삼성생명,293500.0,322470.0,393413.0,94644945000.0,115466715500.0,KOSPI,3.53
034020,두산에너빌리티,86500.0,1724152.0,4194157.0,149139148000.0,362794580500.0,KOSPI,1.88
012450,한화에어로스페이스,1074000.0,114679.0,153233.0,123165246000.0,164572242000.0,KOSPI,-0.37
055550,신한지주,113200.0,1009788.0,1113376.0,114308001600.0,126034163200.0,KOSPI,2.82
329180,HD현대중공업,452000.0,212050.0,300840.0,95846600000.0,135979680000.0,KOSPI,-1.74
000270,기아,120400.0,800591.0,936090.0,96391156400.0,112705236000.0,KOSPI,-1.23
006400,삼성SDI,536000.0,290033.0,529461.0,155457688000.0,283791096000.0,KOSPI,-0.92
068270,셀트리온,181700.0,244567.0,332000.0,44437823900.0,60324400000.0,KOSPI,1.28
034730,SK,578000.0,98222.0,132395.0,56772316000.0,76524310000.0,KOSPI,6.06
086790,하나금융지주,135700.0,420041.0,497367.0,56999563700.0,67492701900.0,KOSPI,1.95
012330,현대모비스,374500.0,211851.0,317895.0,79338199500.0,119051677500.0,KOSPI,-1.19
066570,LG전자,203000.0,497341.0,853509.0,100960223000.0,173262327000.0,KOSPI,2.32
010120,LS ELECTRIC,211000.0,274366.0,598316.0,57891226000.0,126244676000.0,KOSPI,-0.24
035420,NAVER,198400.0,616968.0,1006172.0,122406451200.0,199624524800.0,KOSPI,0.35
000810,삼성화재,654000.0,46916.0,52322.0,30683064000.0,34218588000.0,KOSPI,0.93
298040,효성중공업,2918000.0,28410.0,44498.0,82900380000.0,129845164000.0,KOSPI,0.1
316140,우리금융지주,36450.0,1150058.0,1350260.0,41919614100.0,49216977000.0,KOSPI,0.97
267260,HD현대일렉트릭,722000.0,54950.0,85999.0,39673900000.0,62091278000.0,KOSPI,-0.41
069500,KODEX 200,111700.0,19028625.0,19028625.0,2125497412500.0,2125497412500.0,KOSPI,2.21
005490,POSCO홀딩스,319500.0,189800.0,284742.0,60641100000.0,90975069000.0,KOSPI,-1.08
042660,한화오션,82500.0,509520.0,959815.0,42035400000.0,79184737500.0,KOSPI,-0.48
009540,HD한국조선해양,338500.0,133465.0,158328.0,45177902500.0,53594028000.0,KOSPI,0.3
010130,고려아연,1136000.0,8922.0,14064.0,10135392000.0,15976704000.0,KOSPI,1.07
096770,SK이노베이션,140200.0,574085.0,999654.0,80486717000.0,140151490800.0,KOSPI,2.64
000150,두산,1445000.0,81541.0,142265.0,117826745000.0,205572925000.0,KOSPI,-0.14
042700,한미반도체,239000.0,349101.0,757494.0,83435139000.0,181041066000.0,KOSPI,1.27
138040,메리츠금융지주,129700.0,168539.0,188410.0,21859508300.0,24436777000.0,KOSPI,2.21
360750,TIGER 미국S&P500,26340.0,25784046.0,25784046.0,679151771640.0,679151771640.0,KOSPI,0.23
015760,한국전력,30950.0,814274.0,1262167.0,25201780300.0,39064068650.0,KOSPI,0.65
011200,HMM,21050.0,472293.0,708605.0,9941767650.0,14916135250.0,KOSPI,1.2
017670,SK텔레콤,87400.0,766120.0,1210201.0,66958888000.0,105771567400.0,KOSPI,-2.02
051910,LG화학,261500.0,175819.0,227017.0,45976668500.0,59364945500.0,KOSPI,-2.06
010140,삼성중공업,20750.0,2155434.0,3567054.0,44725255500.0,74016370500.0,KOSPI,-0.24
033780,KT&G,173600.0,172525.0,201887.0,29950340000.0,35047583200.0,KOSPI,0.93
018260,삼성에스디에스,225000.0,118291.0,197438.0,26615475000.0,44423550000.0,KOSPI,2.51
006800,미래에셋증권,32000.0,674934.0,1126432.0,21597888000.0,36045824000.0,KOSPI,1.11
010950,S-Oil,153900.0,336267.0,414457.0,51751491300.0,63784932300.0,KOSPI,2.94
003550,LG,112100.0,136873.0,156338.0,15343463300.0,17525489800.0,KOSPI,0.18
267250,HD현대,211000.0,128619.0,167690.0,27138609000.0,35382590000.0,KOSPI,1.44
079550,LIG디펜스앤에어로스페이스,733000.0,131176.0,190446.0,96152008000.0,139596918000.0,KOSPI,-1.48
024110,기업은행,20150.0,748071.0,965161.0,15073630650.0,19447994150.0,KOSPI,0.5
003670,포스코퓨처엠,179400.0,225050.0,331743.0,40373970000.0,59514694200.0,KOSPI,-2.45
086280,현대글로비스,204000.0,157521.0,188821.0,32134284000.0,38519484000.0,KOSPI,0.25
035720,카카오,33400.0,1145771.0,1145771.0,38268751400.0,38268751400.0,KOSPI,-0.45
272210,한화시스템,77200.0,1646635.0,2797362.0,127120222000.0,215956346400.0,KOSPI,-3.5
000720,현대건설,126300.0,387162.0,626282.0,48898560600.0,79099416600.0,KOSPI,1.2
278470,에이피알,366500.0,133965.0,203040.0,49098172500.0,74414160000.0,KOSPI,-0.14
030200,KT,53300.0,227325.0,266435.0,12116422500.0,14200985500.0,KOSPI,0.57
064350,현대로템,120500.0,287952.0,416599.0,34698216000.0,50200179500.0,KOSPI,-1.63
047810,한국항공우주,130000.0,145048.0,214158.0,18856240000.0,27840540000.0,KOSPI,0.15
011070,LG이노텍,525000.0,151740.0,241800.0,79663500000.0,126945000000.0,KOSPI,-1.32
005830,DB손해보험,189300.0,93096.0,105008.0,17623072800.0,19878014400.0,KOSPI,1.28
133690,TIGER 미국나스닥100,182540.0,3272182.0,3272182.0,597304102280.0,597304102280.0,KOSPI,0.73
003490,대한항공,29050.0,1158147.0,1158147.0,33644170350.0,33644170350.0,KOSPI,-0.85
078930,GS,113600.0,181339.0,204381.0,20600110400.0,23217681600.0,KOSPI,-0.26
443060,HD현대마린솔루션,234500.0,91930.0,109142.0,21557585000.0,25593799000.0,KOSPI,-4.67
379800,KODEX 미국S&P500,23940.0,16028912.0,16028912.0,383732153280.0,383732153280.0,KOSPI,0.23
102110,TIGER 200,111945.0,14486180.0,14486180.0,1621655420100.0,1621655420100.0,KOSPI,2.18
071050,한국금융지주,184600.0,103840.0,128278.0,19168864000.0,23680118800.0,KOSPI,1.26
047050,포스코인터내셔널,58300.0,585654.0,978501.0,34143628200.0,57046608300.0,KOSPI,1.75
028050,삼성E&A,52200.0,1599481.0,1599481.0,83492908200.0,83492908200.0,KOSPI,0.77
006260,LS,326500.0,90301.0,137183.0,29483276500.0,44790249500.0,KOSPI,0.31
396500,TIGER 반도체TOP10,38245.0,8841439.0,8841439.0,338140834555.0,338140834555.0,KOSPI,3.36
307950,현대오토에버,363000.0,36306.0,60747.0,13179078000.0,22051161000.0,KOSPI,-1.76
005940,NH투자증권,26450.0,557549.0,636839.0,14747171050.0,16844391550.0,KOSPI,3.52
000500,가온전선,326000.0,345932.0,1073408.0,112773832000.0,349931008000.0,KOSPI,-0.31
323410,카카오뱅크,20300.0,695421.0,971404.0,14117046300.0,19719501200.0,KOSPI,-0.73
379810,KODEX 미국나스닥100,27290.0,19597684.0,19597684.0,534820796360.0,534820796360.0,KOSPI,0.74
003230,삼양식품,1281000.0,27641.0,39108.0,35408121000.0,50097348000.0,KOSPI,-1.46
180640,한진칼,139100.0,40079.0,50009.0,5574988900.0,6956251900.0,KOSPI,0.22
488770,KODEX 머니마켓액티브,105580.0,558634.0,558634.0,58980577720.0,58980577720.0,KOSPI,0.0
259960,크래프톤,200500.0,71725.0,95739.0,14380862500.0,19195669500.0,KOSPI,-2.2
090430,아모레퍼시픽,144700.0,198741.0,227066.0,28757822700.0,32856450200.0,KOSPI,0.91
0126Z0,삼성에피스홀딩스,330500.0,27249.0,42304.0,9005794500.0,13981472000.0,KOSPI,1.07
007660,이수페타시스,110400.0,1241862.0,2276788.0,137101564800.0,251357395200.0,KOSPI,6.46
016360,삼성증권,88100.0,263618.0,378820.0,23224745800.0,33374042000.0,KOSPI,3.28
278530,KODEX 200TR,40430.0,714420.0,714420.0,28884000600.0,28884000600.0,KOSPI,2.21
047040,대우건설,18480.0,5145443.0,5145443.0,95087786640.0,95087786640.0,KOSPI,-2.27
161390,한국타이어앤테크놀로지,58900.0,316445.0,344535.0,18638610500.0,20293111500.0,KOSPI,-2.81
021240,코웨이,101100.0,152063.0,164190.0,15373569300.0,16599609000.0,KOSPI,0.0
000880,한화,132200.0,91550.0,116716.0,12102910000.0,15429855200.0,KOSPI,-0.23
352820,하이브,163400.0,192603.0,262727.0,31471330200.0,42929591800.0,KOSPI,-1.51
039490,키움증권,265000.0,32140.0,42930.0,8517100000.0,11376450000.0,KOSPI,0.95
459580,KODEX CD금리액티브(합성),1075330.0,833715.0,833715.0,896518750950.0,896518750950.0,KOSPI,0.01
064400,LG씨엔에스,69800.0,416366.0,416366.0,29062346800.0,29062346800.0,KOSPI,-1.13
267270,HD건설기계,137600.0,182499.0,253881.0,25111862400.0,34934025600.0,KOSPI,-1.57
128940,한미약품,506000.0,40448.0,66862.0,20466688000.0,33832172000.0,KOSPI,0.6
062040,산일전기,207000.0,183721.0,389909.0,38030247000.0,80711163000.0,KOSPI,-2.13
009830,한화솔루션,27800.0,1684710.0,1684710.0,46834938000.0,46834938000.0,KOSPI,-2.11
032640,LG유플러스,14530.0,1318587.0,1510300.0,19159069110.0,21944659000.0,KOSPI,3.42
498400,KODEX 200타겟위클리커버드콜,20730.0,6049586.0,6049586.0,125407917780.0,125407917780.0,KOSPI,1.79
326030,SK바이오팜,78000.0,86174.0,120021.0,6721572000.0,9361638000.0,KOSPI,0.39
005387,현대차2우B,173900.0,135111.0,135111.0,23495802900.0,23495802900.0,KOSPI,1.64
122630,KODEX 레버리지,114060.0,14642059.0,14642059.0,1670073249540.0,1670073249540.0,KOSPI,4.39
001440,대한전선,30250.0,3797457.0,3797457.0,114873074250.0,114873074250.0,KOSPI,-3.82
381180,TIGER 미국필라델피아반도체나스닥,43450.0,1371601.0,1371601.0,59596063450.0,59596063450.0,KOSPI,3.05
091160,KODEX 반도체,135250.0,1311074.0,1311074.0,177322758500.0,177322758500.0,KOSPI,3.6
175330,JB금융지주,31350.0,261657.0,290829.0,8202946950.0,9117489150.0,KOSPI,1.62
000990,DB하이텍,132800.0,690930.0,1324878.0,91755504000.0,175943798400.0,KOSPI,5.31
0167A0,SOL AI반도체TOP2플러스,18320.0,11030262.0,11030262.0,202074399840.0,202074399840.0,KOSPI,3.74
241560,두산밥캣,58800.0,136389.0,164449.0,8019673200.0,9669601200.0,KOSPI,-0.34
000100,유한양행,75900.0,175140.0,213495.0,13293126000.0,16204270500.0,KOSPI,0.0
377300,카카오페이,40300.0,220038.0,406245.0,8867531400.0,16371673500.0,KOSPI,0.12
353200,대덕전자,102900.0,461239.0,461239.0,47461493100.0,47461493100.0,KOSPI,-0.29
029780,삼성카드,43650.0,107802.0,130747.0,4705557300.0,5707106550.0,KOSPI,-0.23
052690,한전기술,131300.0,384179.0,874590.0,50442702700.0,114833667000.0,KOSPI,-1.87
088350,한화생명,5760.0,2388785.0,2388785.0,13759401600.0,13759401600.0,KOSPI,-1.71
138930,BNK금융지주,15750.0,580637.0,640391.0,9145032750.0,10086158250.0,KOSPI,0.96
004020,현대제철,35400.0,615176.0,850889.0,21777230400.0,30121470600.0,KOSPI,-1.67
088980,맥쿼리인프라,9810.0,547249.0,547249.0,5368512690.0,5368512690.0,KOSPI,0.2
229200,KODEX 코스닥150,14045.0,19181226.0,19181226.0,269400319170.0,269400319170.0,KOSPI,1.55
310970,TIGER MSCI Korea TR,49995.0,14634.0,14634.0,731626830.0,731626830.0,KOSPI,2.49
454910,두산로보틱스,70500.0,202711.0,202711.0,14291125500.0,14291125500.0,KOSPI,1.88
148020,RISE 200,112540.0,994564.0,994564.0,111928232560.0,111928232560.0,KOSPI,2.1
051900,LG생활건강,299000.0,46406.0,52712.0,13875394000.0,15760888000.0,KOSPI,1.18
036570,NC,207500.0,51115.0,66006.0,10606362500.0,13696245000.0,KOSPI,-0.72
